,source,target,dist,changed
148,2,20,106.06601717798213,False
149,2,34,103.07764064044152,False
150,2,38,114.564392373896,False
151,2,62,82.915619758885,False
152,2,56,43.30127018922193,False
153,2,83,114.564392373896,False
154,2,60,108.97247358851683,False
155,2,29,100.0,False
156,2,42,134.6291201783626,False
157,2,50,143.61406616345073,False
158,2,6,35.35533905932738,False
159,2,88,127.47548783981962,False
160,2,84,111.80339887498948,False
161,2,85,114.564392373896,False
162,2,3,25.0,False
163,2,97,35.35533905932738,False
164,2,11,55.90169943749474,False
165,2,17,75.0,False
166,2,10,79.05694150420949,False
167,2,4,50.0,False
168,2,89,134.6291201783626,False
169,2,9,55.90169943749474,False
170,2,61,93.54143466934853,False
171,2,63,127.47548783981962,False
172,2,65,106.06601717798213,False
173,2,86,122.47448713915891,False
174,2,66,79.05694150420949,False
175,2,48,143.61406616345073,False
176,2,80,145.7737973711325,False
177,2,46,160.0781059358212,False
178,2,21,103.07764064044152,False
179,2,73,103.07764064044152,False
180,2,87,125.0,False
181,2,18,79.05694150420949,False
182,2,36,134.6291201783626,False
183,2,13,55.90169943749474,False
184,2,81,103.07764064044152,False
185,2,55,61.237243569579455,False
186,2,47,150.0,False
187,2,68,106.06601717798213,False
188,2,52,55.90169943749474,False
189,2,90,75.0,False
190,2,93,50.0,False
191,2,74,117.26039399558574,False
192,2,69,82.915619758885,False
193,3,24,103.07764064044152,False
194,3,55,75.0,False
195,3,29,103.07764064044152,False
196,3,42,127.47548783981962,False
197,3,23,100.0,False
198,3,48,141.4213562373095,False
199,3,44,127.47548783981962,False
200,3,64,122.47448713915891,False
201,3,94,50.0,False
202,3,20,90.13878188659973,False
203,3,90,79.05694150420949,False
204,3,75,93.54143466934853,False
205,3,76,103.07764064044152,False
206,3,49,143.61406616345073,False
207,3,4,25.0,False
208,3,8,25.0,False
209,3,89,127.47548783981962,False
210,3,9,35.35533905932738,False
211,3,15,70.71067811865476,False
212,3,97,25.0,False
213,3,40,122.47448713915891,False
214,3,78,114.564392373896,False
215,3,33,103.07764064044152,False
216,3,51,90.13878188659973,False
217,3,87,127.47548783981962,False
218,3,6,55.90169943749474,False
219,3,52,70.71067811865476,False
220,3,66,55.90169943749474,False
221,3,98,35.35533905932738,False
222,3,86,114.564392373896,False
223,3,63,134.6291201783626,False
224,3,80,134.6291201783626,False
225,3,28,100.0,False
226,3,38,111.80339887498948,False
227,3,92,79.05694150420949,False
228,3,54,93.54143466934853,False
229,3,31,114.564392373896,False
230,3,73,86.60254037844386,False
231,3,43,125.0,False
232,3,68,90.13878188659973,False
233,3,70,75.0,False
234,3,61,103.07764064044152,False
235,3,37,114.564392373896,False
236,3,65,114.564392373896,False
237,3,17,79.05694150420949,False
238,3,39,114.564392373896,False
239,3,30,111.80339887498948,False
240,3,85,111.80339887498948,False
241,3,84,114.564392373896,False
242,3,41,134.6291201783626,False
243,3,91,75.0,False
244,3,77,117.26039399558574,False
245,3,50,150.0,False
246,3,72,75.0,False
247,3,5,50.0,False
248,3,46,150.0,False
249,3,83,106.06601717798213,False
250,3,59,75.0,False
251,3,12,55.90169943749474,False
252,3,71,93.54143466934853,False
253,3,74,103.07764064044152,False
254,3,10,55.90169943749474,False
255,3,58,86.60254037844386,False
256,3,19,79.05694150420949,False
257,3,16,90.13878188659973,False
258,3,82,103.07764064044152,False
259,3,45,134.6291201783626,False
260,3,56,61.237243569579455,False
261,3,96,35.35533905932738,False
262,3,11,70.71067811865476,False
263,3,32,106.06601717798213,False
264,3,67,70.71067811865476,False
265,3,53,55.90169943749474,False
266,3,18,75.0,False
267,3,36,122.47448713915891,False
268,3,22,103.07764064044152,False
269,3,34,106.06601717798213,False
270,3,81,106.06601717798213,False
271,3,95,55.90169943749474,False
272,3,26,111.80339887498948,False
273,3,21,111.80339887498948,False
274,3,13,50.0,False
275,3,14,55.90169943749474,False
276,3,79,122.47448713915891,False
277,3,25,111.80339887498948,False
278,3,88,125.0,False
279,3,47,143.61406616345073,False
280,3,35,114.564392373896,False
281,3,93,55.90169943749474,False
282,3,62,93.54143466934853,False
283,3,60,117.26039399558574,False
284,3,7,35.35533905932738,False
285,3,69,61.237243569579455,False
286,3,27,103.07764064044152,False
287,3,57,103.07764064044152,False
288,4,59,93.54143466934853,False
289,4,36,114.564392373896,False
290,4,61,117.26039399558574,False
291,4,89,125.0,False
292,4,86,111.80339887498948,False
293,4,48,143.61406616345073,False
294,4,30,125.0,False
295,4,94,55.90169943749474,False
296,4,95,50.0,False
297,4,75,82.915619758885,False
298,4,91,79.05694150420949,False
299,4,17,90.13878188659973,False
300,4,88,127.47548783981962,False
301,4,79,114.564392373896,False
302,4,73,75.0,False
303,4,85,114.564392373896,False
304,4,33,106.06601717798213,False
305,4,83,103.07764064044152,False
306,4,66,35.35533905932738,False
307,4,10,35.35533905932738,False
308,4,77,108.97247358851683,False
309,4,70,61.237243569579455,False
310,4,39,122.47448713915891,False
311,4,87,134.6291201783626,False
312,4,49,150.0,False
313,4,93,70.71067811865476,False
314,4,35,127.47548783981962,False
315,4,63,145.7737973711325,False
316,4,5,25.0,False
317,4,37,111.80339887498948,False
318,4,11,90.13878188659973,False
319,4,60,129.9038105676658,False
320,4,54,108.97247358851683,False
321,4,58,103.07764064044152,False
322,4,34,114.564392373896,False
323,4,68,79.05694150420949,False
324,4,51,106.06601717798213,False
325,4,69,43.30127018922193,False
326,4,96,55.90169943749474,False
327,4,28,103.07764064044152,False
328,4,24,100.0,False
329,4,18,79.05694150420949,False
330,4,15,55.90169943749474,False
331,4,6,79.05694150420949,False
332,4,46,143.61406616345073,False
333,4,21,125.0,False
334,4,52,90.13878188659973,False
335,4,74,93.54143466934853,False
336,4,29,111.80339887498948,False
337,4,25,103.07764064044152,False
338,4,43,127.47548783981962,False
339,4,22,111.80339887498948,False
340,4,14,50.0,False
341,4,56,82.915619758885,False
342,4,31,106.06601717798213,False
343,4,40,134.6291201783626,False
344,4,90,90.13878188659973,False
345,4,20,79.05694150420949,False
346,4,41,127.47548783981962,False
347,4,19,75.0,False
348,4,76,93.54143466934853,False
349,4,64,134.6291201783626,False
350,4,72,61.237243569579455,False
351,4,81,114.564392373896,False
352,4,67,55.90169943749474,False
353,4,82,106.06601717798213,False
354,4,44,134.6291201783626,False
355,4,12,70.71067811865476,False
356,4,55,93.54143466934853,False
357,4,53,79.05694150420949,False
358,4,97,35.35533905932738,False
359,4,50,160.0781059358212,False
360,4,9,25.0,False
361,4,7,55.90169943749474,False
362,4,80,127.47548783981962,False
363,4,45,145.7737973711325,False
364,4,13,55.90169943749474,False
365,4,23,103.07764064044152,False
366,4,26,103.07764064044152,False
367,4,42,125.0,False
368,4,38,114.564392373896,False
369,4,57,117.26039399558574,False
370,4,8,35.35533905932738,False
371,4,65,127.47548783981962,False
372,4,84,122.47448713915891,False
373,4,78,106.06601717798213,False
374,4,47,141.4213562373095,False
375,4,92,75.0,False
376,4,71,82.915619758885,False
377,4,98,25.0,False
378,4,27,100.0,False
379,4,16,106.06601717798213,False
380,4,32,103.07764064044152,False
381,4,62,108.97247358851683,False
382,5,89,127.47548783981962,False
383,5,75,79.05694150420949,False
384,5,21,141.4213562373095,False
385,5,84,134.6291201783626,False
386,5,77,106.06601717798213,False
387,5,6,103.07764064044152,False
388,5,10,25.0,False
389,5,46,141.4213562373095,False
390,5,38,122.47448713915891,False
391,5,24,103.07764064044152,False
392,5,49,160.0781059358212,False
393,5,35,143.61406616345073,False
394,5,31,103.07764064044152,False
395,5,91,90.13878188659973,False
396,5,17,106.06601717798213,False
397,5,28,111.80339887498948,False
398,5,56,106.06601717798213,False
399,5,25,100.0,False
400,5,76,90.13878188659973,False
401,5,67,50.0,False
402,5,32,106.06601717798213,False
403,5,30,141.4213562373095,False
404,5,13,70.71067811865476,False
405,5,63,160.0781059358212,False
406,5,83,106.06601717798213,False
407,5,62,127.47548783981962,False
408,5,40,150.0,False
409,5,42,127.47548783981962,False
410,5,81,127.47548783981962,False
411,5,96,79.05694150420949,False
412,5,15,50.0,False
413,5,64,150.0,False
414,5,85,122.47448713915891,False
415,5,57,134.6291201783626,False
416,5,8,55.90169943749474,False
417,5,26,100.0,False
418,5,20,75.0,False
419,5,65,143.61406616345073,False
420,5,27,103.07764064044152,False
421,5,19,79.05694150420949,False
422,5,53,103.07764064044152,False
423,5,29,125.0,False
424,5,23,111.80339887498948,False
425,5,69,35.35533905932738,False
426,5,41,125.0,False
427,5,54,127.47548783981962,False
428,5,36,111.80339887498948,False
429,5,86,114.564392373896,False
430,5,74,90.13878188659973,False
431,5,88,134.6291201783626,False
432,5,87,145.7737973711325,False
433,5,18,90.13878188659973,False
434,5,48,150.0,False
435,5,93,90.13878188659973,False
436,5,47,143.61406616345073,False
437,5,45,160.0781059358212,False
438,5,33,114.564392373896,False
439,5,7,79.05694150420949,False
440,5,9,35.35533905932738,False
441,5,43,134.6291201783626,False
442,5,78,103.07764064044152,False
443,5,80,125.0,False
444,5,51,125.0,False
445,5,61,134.6291201783626,False
446,5,50,173.20508075688772,False
447,5,55,114.564392373896,False
448,5,68,75.0,False
449,5,39,134.6291201783626,False
450,5,58,122.47448713915891,False
451,5,22,125.0,False
452,5,94,70.71067811865476,False
453,5,82,114.564392373896,False
454,5,92,79.05694150420949,False
455,5,97,55.90169943749474,False
456,5,71,79.05694150420949,False
457,5,60,145.7737973711325,False
458,5,70,55.90169943749474,False
459,5,95,55.90169943749474,False
460,5,16,125.0,False
461,5,37,114.564392373896,False
462,5,98,35.35533905932738,False
463,5,59,114.564392373896,False
464,5,12,90.13878188659973,False
465,5,44,145.7737973711325,False
466,5,52,111.80339887498948,False
467,5,79,111.80339887498948,False
468,5,11,111.80339887498948,False
469,5,90,106.06601717798213,False
470,5,66,25.0,False
471,5,73,70.71067811865476,False
472,5,14,55.90169943749474,False
473,5,72,55.90169943749474,False
474,5,34,127.47548783981962,False
475,6,59,35.35533905932738,False
476,6,13,55.90169943749474,False
477,6,89,129.9038105676658,False
478,6,63,106.06601717798213,False
479,6,85,103.07764064044152,False
480,6,35,100.0,False
481,6,19,90.13878188659973,False
482,6,93,61.237243569579455,False
483,6,95,93.54143466934853,False
484,6,84,93.54143466934853,False
485,6,87,108.97247358851683,False
486,6,73,114.564392373896,False
487,6,28,114.564392373896,False
488,6,71,125.0,False
489,6,14,79.05694150420949,False
490,6,94,75.0,False
491,6,32,125.0,False
492,6,37,127.47548783981962,False
493,6,60,90.13878188659973,False
494,6,46,160.0781059358212,False
495,6,49,127.47548783981962,False
496,6,98,82.915619758885,False
497,6,70,111.80339887498948,False
498,6,26,143.61406616345073,False
499,6,86,117.26039399558574,False
500,6,57,79.05694150420949,False
501,6,22,79.05694150420949,False
502,6,53,35.35533905932738,False
503,6,56,25.0,False
504,6,43,122.47448713915891,False
505,6,21,75.0,False
506,6,55,50.0,False
507,6,72,106.06601717798213,False
508,6,62,55.90169943749474,False
509,6,52,55.90169943749474,False
510,6,92,108.97247358851683,False
511,6,24,106.06601717798213,False
512,6,41,150.0,False
513,6,27,127.47548783981962,False
514,6,9,75.0,False
515,6,18,70.71067811865476,False
516,6,7,25.0,False
517,6,74,127.47548783981962,False
518,6,50,125.0,False
519,6,69,103.07764064044152,False
520,6,97,61.237243569579455,False
521,6,33,111.80339887498948,False
522,6,82,93.54143466934853,False
523,6,78,127.47548783981962,False
524,6,75,114.564392373896,False
525,6,81,82.915619758885,False
526,6,90,82.915619758885,False
527,6,30,103.07764064044152,False
528,6,88,117.26039399558574,False
529,6,25,125.0,False
530,6,58,55.90169943749474,False
531,6,96,43.30127018922193,False
532,6,45,111.80339887498948,False
533,6,76,122.47448713915891,False
534,6,66,106.06601717798213,False
535,6,31,141.4213562373095,False
536,6,36,143.61406616345073,False
537,6,44,114.564392373896,False
538,6,77,134.6291201783626,False
539,6,20,111.80339887498948,False
540,6,10,100.0,False
541,6,68,127.47548783981962,False
542,6,23,90.13878188659973,False
543,6,47,145.7737973711325,False
544,6,91,93.54143466934853,False
545,6,83,108.97247358851683,False
546,6,39,106.06601717798213,False
547,6,80,145.7737973711325,False
548,6,11,25.0,False
549,6,65,79.05694150420949,False
550,6,54,75.0,False
551,6,17,55.90169943749474,False
552,6,12,35.35533905932738,False
553,6,16,50.0,False
554,6,48,134.6291201783626,False
555,6,8,50.0,False
556,6,79,134.6291201783626,False
557,6,64,90.13878188659973,False
558,6,67,114.564392373896,False
559,6,51,79.05694150420949,False
560,6,34,103.07764064044152,False
561,6,29,106.06601717798213,False
562,6,40,103.07764064044152,False
563,6,15,103.07764064044152,False
564,6,61,70.71067811865476,False
565,6,42,134.6291201783626,False
566,6,38,114.564392373896,False
567,7,53,43.30127018922193,False
568,7,67,93.54143466934853,False
569,7,11,35.35533905932738,False
570,7,66,82.915619758885,False
571,7,87,106.06601717798213,False
572,7,32,111.80339887498948,False
573,7,44,111.80339887498948,False
574,7,18,55.90169943749474,False
575,7,52,61.237243569579455,False
576,7,57,82.915619758885,False
577,7,73,93.54143466934853,False
578,7,45,114.564392373896,False
579,7,12,25.0,False
580,7,14,55.90169943749474,False
581,7,35,103.07764064044152,False
582,7,40,106.06601717798213,False
583,7,43,114.564392373896,False
584,7,63,108.97247358851683,False
585,7,8,25.0,False
586,7,23,79.05694150420949,False
587,7,50,127.47548783981962,False
588,7,24,90.13878188659973,False
589,7,37,114.564392373896,False
590,7,98,61.237243569579455,False
591,7,92,93.54143466934853,False
592,7,83,93.54143466934853,False
593,7,64,93.54143466934853,False
594,7,17,50.0,False
595,7,21,79.05694150420949,False
596,7,27,114.564392373896,False
597,7,38,106.06601717798213,False
598,7,82,82.915619758885,False
599,7,36,127.47548783981962,False
600,7,80,129.9038105676658,False
601,7,60,93.54143466934853,False
602,7,79,117.26039399558574,False
603,7,96,35.35533905932738,False
604,7,30,106.06601717798213,False
605,7,15,79.05694150420949,False
606,7,89,117.26039399558574,False
607,7,78,108.97247358851683,False
608,7,56,35.35533905932738,False
609,7,68,108.97247358851683,False
610,7,28,106.06601717798213,False
611,7,34,100.0,False
612,7,22,75.0,False
613,7,47,134.6291201783626,False
614,7,54,79.05694150420949,False
615,7,20,90.13878188659973,False
616,7,70,90.13878188659973,False
617,7,76,103.07764064044152,False
618,7,33,103.07764064044152,False
619,7,59,43.30127018922193,False
620,7,61,75.0,False
621,7,85,93.54143466934853,False
622,7,88,108.97247358851683,False
623,7,84,90.13878188659973,False
624,7,41,134.6291201783626,False
625,7,49,125.0,False
626,7,51,82.915619758885,False
627,7,69,79.05694150420949,False
628,7,39,103.07764064044152,False
629,7,9,50.0,False
630,7,86,103.07764064044152,False
631,7,13,35.35533905932738,False
632,7,94,61.237243569579455,False
633,7,90,79.05694150420949,False
634,7,91,82.915619758885,False
635,7,77,117.26039399558574,False
636,7,16,55.90169943749474,False
637,7,26,127.47548783981962,False
638,7,19,70.71067811865476,False
639,7,48,127.47548783981962,False
640,7,31,125.0,False
641,7,65,82.915619758885,False
642,7,25,106.06601717798213,False
643,7,74,108.97247358851683,False
644,7,71,106.06601717798213,False
645,7,75,93.54143466934853,False
646,7,95,75.0,False
647,7,55,55.90169943749474,False
648,7,29,103.07764064044152,False
649,7,72,82.915619758885,False
650,7,62,61.237243569579455,False
651,7,93,55.90169943749474,False
652,7,81,79.05694150420949,False
653,7,42,122.47448713915891,False
654,7,10,75.0,False
655,7,97,43.30127018922193,False
656,7,46,145.7737973711325,False
657,7,58,61.237243569579455,False
658,8,97,35.35533905932738,False
659,8,80,117.26039399558574,False
660,8,55,70.71067811865476,False
661,8,91,79.05694150420949,False
662,8,94,55.90169943749474,False
663,8,44,114.564392373896,False
664,8,75,75.0,False
665,8,72,61.237243569579455,False
666,8,81,82.915619758885,False
667,8,53,61.237243569579455,False
668,8,38,103.07764064044152,False
669,8,30,114.564392373896,False
670,8,88,106.06601717798213,False
671,8,76,86.60254037844386,False
672,8,83,82.915619758885,False
673,8,51,93.54143466934853,False
674,8,11,55.90169943749474,False
675,8,54,90.13878188659973,False
676,8,39,106.06601717798213,False
677,8,62,75.0,False
678,8,52,75.0,False
679,8,73,75.0,False
680,8,65,93.54143466934853,False
681,8,43,111.80339887498948,False
682,8,57,93.54143466934853,False
683,8,20,70.71067811865476,False
684,8,37,106.06601717798213,False
685,8,10,50.0,False
686,8,22,79.05694150420949,False
687,8,14,35.35533905932738,False
688,8,50,134.6291201783626,False
689,8,95,61.237243569579455,False
690,8,26,114.564392373896,False
691,8,32,103.07764064044152,False
692,8,31,111.80339887498948,False
693,8,41,122.47448713915891,False
694,8,49,127.47548783981962,False
695,8,45,122.47448713915891,False
696,8,98,43.30127018922193,False
697,8,68,93.54143466934853,False
698,8,35,111.80339887498948,False
699,8,15,55.90169943749474,False
700,8,69,55.90169943749474,False
701,8,12,35.35533905932738,False
702,8,13,25.0,False
703,8,19,55.90169943749474,False
704,8,86,93.54143466934853,False
705,8,93,61.237243569579455,False
706,8,74,93.54143466934853,False
707,8,59,61.237243569579455,False
708,8,96,43.30127018922193,False
709,8,24,79.05694150420949,False
710,8,61,86.60254037844386,False
711,8,92,82.915619758885,False
712,8,46,134.6291201783626,False
713,8,85,90.13878188659973,False
714,8,40,114.564392373896,False
715,8,89,108.97247358851683,False
716,8,71,90.13878188659973,False
717,8,33,100.0,False
718,8,87,108.97247358851683,False
719,8,16,70.71067811865476,False
720,8,60,103.07764064044152,False
721,8,36,114.564392373896,False
722,8,34,103.07764064044152,False
723,8,67,75.0,False
724,8,25,90.13878188659973,False
725,8,79,103.07764064044152,False
726,8,66,61.237243569579455,False
727,8,18,50.0,False
728,8,77,103.07764064044152,False
729,8,82,79.05694150420949,False
730,8,17,55.90169943749474,False
731,8,23,75.0,False
732,8,90,82.915619758885,False
733,8,42,114.564392373896,False
734,8,48,125.0,False
735,8,29,106.06601717798213,False
736,8,9,25.0,False
737,8,63,117.26039399558574,False
738,8,21,90.13878188659973,False
739,8,56,55.90169943749474,False
740,8,64,103.07764064044152,False
741,8,27,106.06601717798213,False
742,8,84,93.54143466934853,False
743,8,58,75.0,False
744,8,78,93.54143466934853,False
745,8,70,70.71067811865476,False
746,8,47,127.47548783981962,False
747,8,28,103.07764064044152,False
748,9,58,93.54143466934853,False
749,9,67,61.237243569579455,False
750,9,59,82.915619758885,False
751,9,61,103.07764064044152,False
752,9,87,117.26039399558574,False
753,9,85,93.54143466934853,False
754,9,88,108.97247358851683,False
755,9,57,108.97247358851683,False
756,9,93,75.0,False
757,9,76,75.0,False
758,9,82,82.915619758885,False
759,9,37,103.07764064044152,False
760,9,83,79.05694150420949,False
761,9,54,106.06601717798213,False
762,9,64,117.26039399558574,False
763,9,10,25.0,False
764,9,81,93.54143466934853,False
765,9,84,103.07764064044152,False
766,9,72,43.30127018922193,False
767,9,95,55.90169943749474,False
768,9,86,90.13878188659973,False
769,9,19,50.0,False
770,9,90,93.54143466934853,False
771,9,27,103.07764064044152,False
772,9,52,93.54143466934853,False
773,9,29,114.564392373896,False
774,9,20,55.90169943749474,False
775,9,16,90.13878188659973,False
776,9,51,108.97247358851683,False
777,9,36,106.06601717798213,False
778,9,38,106.06601717798213,False
779,9,56,79.05694150420949,False
780,9,47,125.0,False
781,9,42,111.80339887498948,False
782,9,63,129.9038105676658,False
783,9,91,82.915619758885,False
784,9,32,100.0,False
785,9,12,55.90169943749474,False
786,9,53,82.915619758885,False
787,9,39,114.564392373896,False
788,9,35,125.0,False
789,9,18,55.90169943749474,False
790,9,74,82.915619758885,False
791,9,48,127.47548783981962,False
792,9,73,61.237243569579455,False
793,9,65,108.97247358851683,False
794,9,77,93.54143466934853,False
795,9,97,43.30127018922193,False
796,9,96,61.237243569579455,False
797,9,78,82.915619758885,False
798,9,50,145.7737973711325,False
799,9,24,75.0,False
800,9,45,134.6291201783626,False
801,9,13,35.35533905932738,False
802,9,28,106.06601717798213,False
803,9,46,127.47548783981962,False
804,9,49,134.6291201783626,False
805,9,43,114.564392373896,False
806,9,89,106.06601717798213,False
807,9,44,122.47448713915891,False
808,9,34,111.80339887498948,False
809,9,21,106.06601717798213,False
810,9,31,103.07764064044152,False
811,9,79,93.54143466934853,False
812,9,11,79.05694150420949,False
813,9,25,79.05694150420949,False
814,9,17,70.71067811865476,False
815,9,40,127.47548783981962,False
816,9,71,79.05694150420949,False
817,9,66,43.30127018922193,False
818,9,14,25.0,False
819,9,41,114.564392373896,False
820,9,75,61.237243569579455,False
821,9,98,35.35533905932738,False
822,9,92,79.05694150420949,False
823,9,69,35.35533905932738,False
824,9,55,90.13878188659973,False
825,9,80,108.97247358851683,False
826,9,60,117.26039399558574,False
827,9,26,106.06601717798213,False
828,9,22,90.13878188659973,False
829,9,30,127.47548783981962,False
830,9,23,79.05694150420949,False
831,9,15,35.35533905932738,False
832,9,33,103.07764064044152,False
833,9,62,93.54143466934853,False
834,9,94,61.237243569579455,False
835,9,68,82.915619758885,False
836,9,70,55.90169943749474,False
837,10,22,106.06601717798213,False
838,10,62,114.564392373896,False
839,10,76,70.71067811865476,False
840,10,80,106.06601717798213,False
841,10,71,75.0,False
842,10,37,106.06601717798213,False
843,10,97,61.237243569579455,False
844,10,74,79.05694150420949,False
845,10,65,127.47548783981962,False
846,10,29,127.47548783981962,False
847,10,20,50.0,False
848,10,53,106.06601717798213,False
849,10,56,103.07764064044152,False
850,10,50,160.0781059358212,False
851,10,59,106.06601717798213,False
852,10,63,145.7737973711325,False
853,10,26,103.07764064044152,False
854,10,87,129.9038105676658,False
855,10,88,117.26039399558574,False
856,10,82,93.54143466934853,False
857,10,34,125.0,False
858,10,94,75.0,False
859,10,46,125.0,False
860,10,92,82.915619758885,False
861,10,43,122.47448713915891,False
862,10,19,55.90169943749474,False
863,10,78,79.05694150420949,False
864,10,57,127.47548783981962,False
865,10,70,50.0,False
866,10,31,100.0,False
867,10,96,82.915619758885,False
868,10,40,143.61406616345073,False
869,10,84,117.26039399558574,False
870,10,35,141.4213562373095,False
871,10,14,35.35533905932738,False
872,10,89,108.97247358851683,False
873,10,81,108.97247358851683,False
874,10,64,134.6291201783626,False
875,10,42,114.564392373896,False
876,10,28,114.564392373896,False
877,10,33,111.80339887498948,False
878,10,18,70.71067811865476,False
879,10,66,35.35533905932738,False
880,10,30,143.61406616345073,False
881,10,69,25.0,False
882,10,98,43.30127018922193,False
883,10,24,79.05694150420949,False
884,10,95,61.237243569579455,False
885,10,60,134.6291201783626,False
886,10,49,145.7737973711325,False
887,10,58,114.564392373896,False
888,10,91,93.54143466934853,False
889,10,17,90.13878188659973,False
890,10,90,108.97247358851683,False
891,10,16,111.80339887498948,False
892,10,44,134.6291201783626,False
893,10,55,111.80339887498948,False
894,10,54,125.0,False
895,10,72,35.35533905932738,False
896,10,15,25.0,False
897,10,79,90.13878188659973,False
898,10,45,150.0,False
899,10,86,93.54143466934853,False
900,10,25,75.0,False
901,10,36,103.07764064044152,False
902,10,27,106.06601717798213,False
903,10,77,90.13878188659973,False
904,10,32,103.07764064044152,False
905,10,83,82.915619758885,False
906,10,41,111.80339887498948,False
907,10,48,134.6291201783626,False
908,10,21,125.0,False
909,10,11,103.07764064044152,False
910,10,68,79.05694150420949,False
911,10,38,114.564392373896,False
912,10,13,55.90169943749474,False
913,10,67,55.90169943749474,False
914,10,51,127.47548783981962,False
915,10,85,103.07764064044152,False
