,source,target,dist,tol
143,2,43,127.47548783981962,0
144,2,61,93.54143466934853,0
145,2,51,79.05694150420949,0
146,2,38,114.564392373896,0
147,2,49,141.4213562373095,0
148,2,75,108.97247358851683,0
149,2,67,90.13878188659973,0
150,2,25,125.0,0
151,2,95,70.71067811865476,0
152,2,35,106.06601717798213,0
153,2,22,100.0,0
154,2,56,43.30127018922193,0
155,2,20,106.06601717798213,0
156,2,79,134.6291201783626,0
157,2,46,160.0781059358212,0
158,2,83,114.564392373896,0
159,2,53,35.35533905932738,0
160,2,27,111.80339887498948,0
161,2,93,50.0,0
162,2,81,103.07764064044152,0
163,2,82,106.06601717798213,0
164,2,8,35.35533905932738,0
165,2,86,122.47448713915891,0
166,2,3,25.0,0
167,2,89,134.6291201783626,0
168,2,9,55.90169943749474,0
169,2,88,127.47548783981962,0
170,2,32,114.564392373896,0
171,2,30,103.07764064044152,0
172,2,26,125.0,0
173,2,21,103.07764064044152,0
174,2,18,79.05694150420949,0
175,2,90,75.0,0
176,2,57,93.54143466934853,0
177,2,87,125.0,0
178,2,66,79.05694150420949,0
179,2,6,35.35533905932738,0
180,2,28,103.07764064044152,0
181,2,68,106.06601717798213,0
182,2,47,150.0,0
183,2,80,145.7737973711325,0
184,2,39,111.80339887498948,0
185,2,10,79.05694150420949,0
186,2,44,125.0,0
187,2,45,127.47548783981962,0
188,2,96,25.0,0
189,2,76,117.26039399558574,0
190,2,62,82.915619758885,0
191,2,16,79.05694150420949,0
192,2,17,75.0,0
193,3,51,90.13878188659973,0
194,3,6,55.90169943749474,0
195,3,75,93.54143466934853,0
196,3,14,55.90169943749474,0
197,3,12,55.90169943749474,0
198,3,38,111.80339887498948,0
199,3,32,106.06601717798213,0
200,3,21,111.80339887498948,0
201,3,68,90.13878188659973,0
202,3,11,70.71067811865476,0
203,3,24,103.07764064044152,0
204,3,8,25.0,0
205,3,70,75.0,0
206,3,40,122.47448713915891,0
207,3,71,93.54143466934853,0
208,3,26,111.80339887498948,0
209,3,96,35.35533905932738,0
210,3,98,35.35533905932738,0
211,3,89,127.47548783981962,0
212,3,4,25.0,0
213,3,22,103.07764064044152,0
214,3,62,93.54143466934853,0
215,3,5,50.0,0
216,3,80,134.6291201783626,0
217,3,88,125.0,0
218,3,66,55.90169943749474,0
219,3,73,86.60254037844386,0
220,3,10,55.90169943749474,0
221,3,59,75.0,0
222,3,49,143.61406616345073,0
223,3,52,70.71067811865476,0
224,3,69,61.237243569579455,0
225,3,35,114.564392373896,0
226,3,63,134.6291201783626,0
227,3,77,117.26039399558574,0
228,3,18,75.0,0
229,3,65,114.564392373896,0
230,3,86,114.564392373896,0
231,3,72,75.0,0
232,3,87,127.47548783981962,0
233,3,34,106.06601717798213,0
234,3,36,122.47448713915891,0
235,3,17,79.05694150420949,0
236,3,53,55.90169943749474,0
237,3,83,106.06601717798213,0
238,3,74,103.07764064044152,0
239,3,54,93.54143466934853,0
240,3,44,127.47548783981962,0
241,3,25,111.80339887498948,0
242,3,47,143.61406616345073,0
243,3,92,79.05694150420949,0
244,3,79,122.47448713915891,0
245,3,82,103.07764064044152,0
246,3,90,79.05694150420949,0
247,3,46,150.0,0
248,3,42,127.47548783981962,0
249,3,78,114.564392373896,0
250,3,85,111.80339887498948,0
251,3,41,134.6291201783626,0
252,3,9,35.35533905932738,0
253,3,91,75.0,0
254,3,7,35.35533905932738,0
255,3,16,90.13878188659973,0
256,3,20,90.13878188659973,0
257,3,84,114.564392373896,0
258,3,81,106.06601717798213,0
259,3,76,103.07764064044152,0
260,3,19,79.05694150420949,0
261,3,30,111.80339887498948,0
262,3,95,55.90169943749474,0
263,3,56,61.237243569579455,0
264,3,23,100.0,0
265,3,37,114.564392373896,0
266,3,15,70.71067811865476,0
267,3,28,100.0,0
268,3,13,50.0,0
269,3,29,103.07764064044152,0
270,3,93,55.90169943749474,0
271,3,50,150.0,0
272,3,58,86.60254037844386,0
273,3,31,114.564392373896,0
274,3,45,134.6291201783626,0
275,3,60,117.26039399558574,0
276,3,33,103.07764064044152,0
277,3,94,50.0,0
278,3,67,70.71067811865476,0
279,3,97,25.0,0
280,3,48,141.4213562373095,0
281,3,27,103.07764064044152,0
282,3,61,103.07764064044152,0
283,3,55,75.0,0
284,3,43,125.0,0
285,3,57,103.07764064044152,0
286,3,39,114.564392373896,0
287,3,64,122.47448713915891,0
288,4,14,50.0,0
289,4,46,143.61406616345073,0
290,4,82,106.06601717798213,0
291,4,39,122.47448713915891,0
292,4,23,103.07764064044152,0
293,4,10,35.35533905932738,0
294,4,7,55.90169943749474,0
295,4,27,100.0,0
296,4,89,125.0,0
297,4,38,114.564392373896,0
298,4,90,90.13878188659973,0
299,4,8,35.35533905932738,0
300,4,74,93.54143466934853,0
301,4,49,150.0,0
302,4,13,55.90169943749474,0
303,4,11,90.13878188659973,0
304,4,97,35.35533905932738,0
305,4,56,82.915619758885,0
306,4,83,103.07764064044152,0
307,4,85,114.564392373896,0
308,4,61,117.26039399558574,0
309,4,86,111.80339887498948,0
310,4,31,106.06601717798213,0
311,4,19,75.0,0
312,4,92,75.0,0
313,4,98,25.0,0
314,4,17,90.13878188659973,0
315,4,87,134.6291201783626,0
316,4,66,35.35533905932738,0
317,4,35,127.47548783981962,0
318,4,6,79.05694150420949,0
319,4,78,106.06601717798213,0
320,4,60,129.9038105676658,0
321,4,65,127.47548783981962,0
322,4,77,108.97247358851683,0
323,4,62,108.97247358851683,0
324,4,70,61.237243569579455,0
325,4,94,55.90169943749474,0
326,4,16,106.06601717798213,0
327,4,55,93.54143466934853,0
328,4,57,117.26039399558574,0
329,4,51,106.06601717798213,0
330,4,41,127.47548783981962,0
331,4,44,134.6291201783626,0
332,4,26,103.07764064044152,0
333,4,5,25.0,0
334,4,75,82.915619758885,0
335,4,30,125.0,0
336,4,52,90.13878188659973,0
337,4,63,145.7737973711325,0
338,4,34,114.564392373896,0
339,4,95,50.0,0
340,4,91,79.05694150420949,0
341,4,9,25.0,0
342,4,32,103.07764064044152,0
343,4,54,108.97247358851683,0
344,4,50,160.0781059358212,0
345,4,33,106.06601717798213,0
346,4,71,82.915619758885,0
347,4,37,111.80339887498948,0
348,4,67,55.90169943749474,0
349,4,64,134.6291201783626,0
350,4,88,127.47548783981962,0
351,4,43,127.47548783981962,0
352,4,36,114.564392373896,0
353,4,12,70.71067811865476,0
354,4,22,111.80339887498948,0
355,4,40,134.6291201783626,0
356,4,18,79.05694150420949,0
357,4,59,93.54143466934853,0
358,4,96,55.90169943749474,0
359,4,29,111.80339887498948,0
360,4,15,55.90169943749474,0
361,4,69,43.30127018922193,0
362,4,25,103.07764064044152,0
363,4,20,79.05694150420949,0
364,4,80,127.47548783981962,0
365,4,79,114.564392373896,0
366,4,73,75.0,0
367,4,28,103.07764064044152,0
368,4,48,143.61406616345073,0
369,4,72,61.237243569579455,0
370,4,21,125.0,0
371,4,47,141.4213562373095,0
372,4,84,122.47448713915891,0
373,4,68,79.05694150420949,0
374,4,58,103.07764064044152,0
375,4,93,70.71067811865476,0
376,4,76,93.54143466934853,0
377,4,53,79.05694150420949,0
378,4,45,145.7737973711325,0
379,4,24,100.0,0
380,4,42,125.0,0
381,4,81,114.564392373896,0
382,5,31,103.07764064044152,0
383,5,91,90.13878188659973,0
384,5,90,106.06601717798213,0
385,5,83,106.06601717798213,0
386,5,80,125.0,0
387,5,18,90.13878188659973,0
388,5,86,114.564392373896,0
389,5,55,114.564392373896,0
390,5,13,70.71067811865476,0
391,5,54,127.47548783981962,0
392,5,50,173.20508075688772,0
393,5,53,103.07764064044152,0
394,5,64,150.0,0
395,5,60,145.7737973711325,0
396,5,85,122.47448713915891,0
397,5,41,125.0,0
398,5,22,125.0,0
399,5,75,79.05694150420949,0
400,5,79,111.80339887498948,0
401,5,8,55.90169943749474,0
402,5,36,111.80339887498948,0
403,5,38,122.47448713915891,0
404,5,81,127.47548783981962,0
405,5,94,70.71067811865476,0
406,5,45,160.0781059358212,0
407,5,66,25.0,0
408,5,62,127.47548783981962,0
409,5,56,106.06601717798213,0
410,5,48,150.0,0
411,5,29,125.0,0
412,5,6,103.07764064044152,0
413,5,26,100.0,0
414,5,30,141.4213562373095,0
415,5,42,127.47548783981962,0
416,5,27,103.07764064044152,0
417,5,93,90.13878188659973,0
418,5,15,50.0,0
419,5,16,125.0,0
420,5,65,143.61406616345073,0
421,5,51,125.0,0
422,5,44,145.7737973711325,0
423,5,47,143.61406616345073,0
424,5,46,141.4213562373095,0
425,5,14,55.90169943749474,0
426,5,69,35.35533905932738,0
427,5,61,134.6291201783626,0
428,5,57,134.6291201783626,0
429,5,88,134.6291201783626,0
430,5,28,111.80339887498948,0
431,5,72,55.90169943749474,0
432,5,40,150.0,0
433,5,24,103.07764064044152,0
434,5,49,160.0781059358212,0
435,5,23,111.80339887498948,0
436,5,35,143.61406616345073,0
437,5,68,75.0,0
438,5,58,122.47448713915891,0
439,5,34,127.47548783981962,0
440,5,78,103.07764064044152,0
441,5,97,55.90169943749474,0
442,5,9,35.35533905932738,0
443,5,20,75.0,0
444,5,96,79.05694150420949,0
445,5,89,127.47548783981962,0
446,5,77,106.06601717798213,0
447,5,7,79.05694150420949,0
448,5,76,90.13878188659973,0
449,5,95,55.90169943749474,0
450,5,73,70.71067811865476,0
451,5,74,90.13878188659973,0
452,5,17,106.06601717798213,0
453,5,63,160.0781059358212,0
454,5,12,90.13878188659973,0
455,5,21,141.4213562373095,0
456,5,67,50.0,0
457,5,98,35.35533905932738,0
458,5,33,114.564392373896,0
459,5,71,79.05694150420949,0
460,5,19,79.05694150420949,0
461,5,43,134.6291201783626,0
462,5,82,114.564392373896,0
463,5,39,134.6291201783626,0
464,5,70,55.90169943749474,0
465,5,32,106.06601717798213,0
466,5,87,145.7737973711325,0
467,5,25,100.0,0
468,5,52,111.80339887498948,0
469,5,37,114.564392373896,0
470,5,11,111.80339887498948,0
471,5,84,134.6291201783626,0
472,5,10,25.0,0
473,5,59,114.564392373896,0
474,5,92,79.05694150420949,0
475,6,60,90.13878188659973,0
476,6,18,70.71067811865476,0
477,6,43,122.47448713915891,0
478,6,76,122.47448713915891,0
479,6,64,90.13878188659973,0
480,6,66,106.06601717798213,0
481,6,55,50.0,0
482,6,14,79.05694150420949,0
483,6,69,103.07764064044152,0
484,6,41,150.0,0
485,6,7,25.0,0
486,6,16,50.0,0
487,6,52,55.90169943749474,0
488,6,72,106.06601717798213,0
489,6,85,103.07764064044152,0
490,6,98,82.915619758885,0
491,6,61,70.71067811865476,0
492,6,32,125.0,0
493,6,47,145.7737973711325,0
494,6,53,35.35533905932738,0
495,6,44,114.564392373896,0
496,6,38,114.564392373896,0
497,6,40,103.07764064044152,0
498,6,80,145.7737973711325,0
499,6,29,106.06601717798213,0
500,6,71,125.0,0
501,6,20,111.80339887498948,0
502,6,90,82.915619758885,0
503,6,65,79.05694150420949,0
504,6,24,106.06601717798213,0
505,6,77,134.6291201783626,0
506,6,89,129.9038105676658,0
507,6,95,93.54143466934853,0
508,6,75,114.564392373896,0
509,6,15,103.07764064044152,0
510,6,96,43.30127018922193,0
511,6,37,127.47548783981962,0
512,6,46,160.0781059358212,0
513,6,22,79.05694150420949,0
514,6,50,125.0,0
515,6,12,35.35533905932738,0
516,6,21,75.0,0
517,6,57,79.05694150420949,0
518,6,49,127.47548783981962,0
519,6,9,75.0,0
520,6,13,55.90169943749474,0
521,6,30,103.07764064044152,0
522,6,36,143.61406616345073,0
523,6,33,111.80339887498948,0
524,6,92,108.97247358851683,0
525,6,26,143.61406616345073,0
526,6,11,25.0,0
527,6,79,134.6291201783626,0
528,6,82,93.54143466934853,0
529,6,88,117.26039399558574,0
530,6,42,134.6291201783626,0
531,6,51,79.05694150420949,0
532,6,63,106.06601717798213,0
533,6,8,50.0,0
534,6,31,141.4213562373095,0
535,6,93,61.237243569579455,0
536,6,78,127.47548783981962,0
537,6,17,55.90169943749474,0
538,6,34,103.07764064044152,0
539,6,10,100.0,0
540,6,87,108.97247358851683,0
541,6,97,61.237243569579455,0
542,6,58,55.90169943749474,0
543,6,73,114.564392373896,0
544,6,94,75.0,0
545,6,25,125.0,0
546,6,68,127.47548783981962,0
547,6,54,75.0,0
548,6,67,114.564392373896,0
549,6,28,114.564392373896,0
550,6,70,111.80339887498948,0
551,6,86,117.26039399558574,0
552,6,59,35.35533905932738,0
553,6,39,106.06601717798213,0
554,6,45,111.80339887498948,0
555,6,48,134.6291201783626,0
556,6,23,90.13878188659973,0
557,6,74,127.47548783981962,0
558,6,81,82.915619758885,0
559,6,62,55.90169943749474,0
560,6,91,93.54143466934853,0
561,6,35,100.0,0
562,6,83,108.97247358851683,0
563,6,84,93.54143466934853,0
564,6,56,25.0,0
565,6,27,127.47548783981962,0
566,6,19,90.13878188659973,0
567,7,88,108.97247358851683,0
568,7,31,125.0,0
569,7,80,129.9038105676658,0
570,7,73,93.54143466934853,0
571,7,39,103.07764064044152,0
572,7,81,79.05694150420949,0
573,7,48,127.47548783981962,0
574,7,86,103.07764064044152,0
575,7,34,100.0,0
576,7,76,103.07764064044152,0
577,7,41,134.6291201783626,0
578,7,72,82.915619758885,0
579,7,26,127.47548783981962,0
580,7,55,55.90169943749474,0
581,7,27,114.564392373896,0
582,7,65,82.915619758885,0
583,7,9,50.0,0
584,7,54,79.05694150420949,0
585,7,71,106.06601717798213,0
586,7,15,79.05694150420949,0
587,7,35,103.07764064044152,0
588,7,58,61.237243569579455,0
589,7,68,108.97247358851683,0
590,7,44,111.80339887498948,0
591,7,19,70.71067811865476,0
592,7,10,75.0,0
593,7,60,93.54143466934853,0
594,7,63,108.97247358851683,0
595,7,84,90.13878188659973,0
596,7,51,82.915619758885,0
597,7,47,134.6291201783626,0
598,7,21,79.05694150420949,0
599,7,69,79.05694150420949,0
600,7,20,90.13878188659973,0
601,7,28,106.06601717798213,0
602,7,98,61.237243569579455,0
603,7,82,82.915619758885,0
604,7,70,90.13878188659973,0
605,7,12,25.0,0
606,7,97,43.30127018922193,0
607,7,16,55.90169943749474,0
608,7,29,103.07764064044152,0
609,7,52,61.237243569579455,0
610,7,38,106.06601717798213,0
611,7,45,114.564392373896,0
612,7,83,93.54143466934853,0
613,7,53,43.30127018922193,0
614,7,56,35.35533905932738,0
615,7,75,93.54143466934853,0
616,7,40,106.06601717798213,0
617,7,13,35.35533905932738,0
618,7,22,75.0,0
619,7,94,61.237243569579455,0
620,7,42,122.47448713915891,0
621,7,61,75.0,0
622,7,57,82.915619758885,0
623,7,62,61.237243569579455,0
624,7,24,90.13878188659973,0
625,7,18,55.90169943749474,0
626,7,49,125.0,0
627,7,87,106.06601717798213,0
628,7,93,55.90169943749474,0
629,7,95,75.0,0
630,7,74,108.97247358851683,0
631,7,67,93.54143466934853,0
632,7,36,127.47548783981962,0
633,7,14,55.90169943749474,0
634,7,50,127.47548783981962,0
635,7,66,82.915619758885,0
636,7,30,106.06601717798213,0
637,7,85,93.54143466934853,0
638,7,78,108.97247358851683,0
639,7,32,111.80339887498948,0
640,7,25,106.06601717798213,0
641,7,77,117.26039399558574,0
642,7,8,25.0,0
643,7,91,82.915619758885,0
644,7,43,114.564392373896,0
645,7,17,50.0,0
646,7,79,117.26039399558574,0
647,7,90,79.05694150420949,0
648,7,89,117.26039399558574,0
649,7,92,93.54143466934853,0
650,7,11,35.35533905932738,0
651,7,96,35.35533905932738,0
652,7,59,43.30127018922193,0
653,7,23,79.05694150420949,0
654,7,64,93.54143466934853,0
655,7,46,145.7737973711325,0
656,7,37,114.564392373896,0
657,7,33,103.07764064044152,0
658,8,24,79.05694150420949,0
659,8,34,103.07764064044152,0
660,8,68,93.54143466934853,0
661,8,72,61.237243569579455,0
662,8,57,93.54143466934853,0
663,8,52,75.0,0
664,8,64,103.07764064044152,0
665,8,21,90.13878188659973,0
666,8,27,106.06601717798213,0
667,8,15,55.90169943749474,0
668,8,14,35.35533905932738,0
669,8,26,114.564392373896,0
670,8,16,70.71067811865476,0
671,8,39,106.06601717798213,0
672,8,69,55.90169943749474,0
673,8,9,25.0,0
674,8,87,108.97247358851683,0
675,8,50,134.6291201783626,0
676,8,38,103.07764064044152,0
677,8,76,86.60254037844386,0
678,8,47,127.47548783981962,0
679,8,89,108.97247358851683,0
680,8,65,93.54143466934853,0
681,8,71,90.13878188659973,0
682,8,56,55.90169943749474,0
683,8,18,50.0,0
684,8,83,82.915619758885,0
685,8,94,55.90169943749474,0
686,8,75,75.0,0
687,8,46,134.6291201783626,0
688,8,32,103.07764064044152,0
689,8,10,50.0,0
690,8,92,82.915619758885,0
691,8,66,61.237243569579455,0
692,8,82,79.05694150420949,0
693,8,78,93.54143466934853,0
694,8,81,82.915619758885,0
695,8,42,114.564392373896,0
696,8,62,75.0,0
697,8,98,43.30127018922193,0
698,8,51,93.54143466934853,0
699,8,49,127.47548783981962,0
700,8,60,103.07764064044152,0
701,8,11,55.90169943749474,0
702,8,70,70.71067811865476,0
703,8,63,117.26039399558574,0
704,8,80,117.26039399558574,0
705,8,30,114.564392373896,0
706,8,96,43.30127018922193,0
707,8,40,114.564392373896,0
708,8,41,122.47448713915891,0
709,8,17,55.90169943749474,0
710,8,12,35.35533905932738,0
711,8,90,82.915619758885,0
712,8,45,122.47448713915891,0
713,8,36,114.564392373896,0
714,8,55,70.71067811865476,0
715,8,37,106.06601717798213,0
716,8,88,106.06601717798213,0
717,8,67,75.0,0
718,8,86,93.54143466934853,0
719,8,91,79.05694150420949,0
720,8,54,90.13878188659973,0
721,8,35,111.80339887498948,0
722,8,74,93.54143466934853,0
723,8,13,25.0,0
724,8,23,75.0,0
725,8,79,103.07764064044152,0
726,8,73,75.0,0
727,8,53,61.237243569579455,0
728,8,25,90.13878188659973,0
729,8,85,90.13878188659973,0
730,8,22,79.05694150420949,0
731,8,61,86.60254037844386,0
732,8,44,114.564392373896,0
733,8,48,125.0,0
734,8,58,75.0,0
735,8,31,111.80339887498948,0
736,8,43,111.80339887498948,0
737,8,29,106.06601717798213,0
738,8,28,103.07764064044152,0
739,8,95,61.237243569579455,0
740,8,20,70.71067811865476,0
741,8,93,61.237243569579455,0
742,8,19,55.90169943749474,0
743,8,59,61.237243569579455,0
744,8,97,35.35533905932738,0
745,8,84,93.54143466934853,0
746,8,33,100.0,0
747,8,77,103.07764064044152,0
748,9,81,93.54143466934853,0
749,9,66,43.30127018922193,0
750,9,78,82.915619758885,0
751,9,45,134.6291201783626,0
752,9,96,61.237243569579455,0
753,9,30,127.47548783981962,0
754,9,40,127.47548783981962,0
755,9,26,106.06601717798213,0
756,9,82,82.915619758885,0
757,9,67,61.237243569579455,0
758,9,42,111.80339887498948,0
759,9,53,82.915619758885,0
760,9,75,61.237243569579455,0
761,9,84,103.07764064044152,0
762,9,29,114.564392373896,0
763,9,38,106.06601717798213,0
764,9,95,55.90169943749474,0
765,9,76,75.0,0
766,9,80,108.97247358851683,0
767,9,70,55.90169943749474,0
768,9,94,61.237243569579455,0
769,9,24,75.0,0
770,9,18,55.90169943749474,0
771,9,32,100.0,0
772,9,85,93.54143466934853,0
773,9,22,90.13878188659973,0
774,9,73,61.237243569579455,0
775,9,11,79.05694150420949,0
776,9,12,55.90169943749474,0
777,9,79,93.54143466934853,0
778,9,23,79.05694150420949,0
779,9,21,106.06601717798213,0
780,9,46,127.47548783981962,0
781,9,90,93.54143466934853,0
782,9,52,93.54143466934853,0
783,9,13,35.35533905932738,0
784,9,43,114.564392373896,0
785,9,47,125.0,0
786,9,97,43.30127018922193,0
787,9,20,55.90169943749474,0
788,9,10,25.0,0
789,9,63,129.9038105676658,0
790,9,41,114.564392373896,0
791,9,14,25.0,0
792,9,89,106.06601717798213,0
793,9,28,106.06601717798213,0
794,9,74,82.915619758885,0
795,9,71,79.05694150420949,0
796,9,27,103.07764064044152,0
797,9,64,117.26039399558574,0
798,9,59,82.915619758885,0
799,9,83,79.05694150420949,0
800,9,88,108.97247358851683,0
801,9,37,103.07764064044152,0
802,9,51,108.97247358851683,0
803,9,54,106.06601717798213,0
804,9,31,103.07764064044152,0
805,9,35,125.0,0
806,9,49,134.6291201783626,0
807,9,62,93.54143466934853,0
808,9,91,82.915619758885,0
809,9,25,79.05694150420949,0
810,9,17,70.71067811865476,0
811,9,19,50.0,0
812,9,86,90.13878188659973,0
813,9,93,75.0,0
814,9,50,145.7737973711325,0
815,9,65,108.97247358851683,0
816,9,34,111.80339887498948,0
817,9,77,93.54143466934853,0
818,9,68,82.915619758885,0
819,9,55,90.13878188659973,0
820,9,48,127.47548783981962,0
821,9,57,108.97247358851683,0
822,9,60,117.26039399558574,0
823,9,87,117.26039399558574,0
824,9,72,43.30127018922193,0
825,9,69,35.35533905932738,0
826,9,16,90.13878188659973,0
827,9,58,93.54143466934853,0
828,9,44,122.47448713915891,0
829,9,36,106.06601717798213,0
830,9,39,114.564392373896,0
831,9,92,79.05694150420949,0
832,9,98,35.35533905932738,0
833,9,61,103.07764064044152,0
834,9,15,35.35533905932738,0
835,9,33,103.07764064044152,0
836,9,56,79.05694150420949,0
837,10,92,82.915619758885,0
838,10,59,106.06601717798213,0
839,10,57,127.47548783981962,0
840,10,12,79.05694150420949,0
841,10,30,143.61406616345073,0
842,10,83,82.915619758885,0
843,10,21,125.0,0
844,10,84,117.26039399558574,0
845,10,11,103.07764064044152,0
846,10,24,79.05694150420949,0
847,10,26,103.07764064044152,0
848,10,58,114.564392373896,0
849,10,15,25.0,0
850,10,51,127.47548783981962,0
851,10,89,108.97247358851683,0
852,10,18,70.71067811865476,0
853,10,87,129.9038105676658,0
854,10,20,50.0,0
855,10,52,114.564392373896,0
856,10,37,106.06601717798213,0
857,10,75,55.90169943749474,0
858,10,50,160.0781059358212,0
859,10,39,127.47548783981962,0
860,10,22,106.06601717798213,0
861,10,53,106.06601717798213,0
862,10,68,79.05694150420949,0
863,10,98,43.30127018922193,0
864,10,29,127.47548783981962,0
865,10,78,79.05694150420949,0
866,10,14,35.35533905932738,0
867,10,40,143.61406616345073,0
868,10,32,103.07764064044152,0
869,10,74,79.05694150420949,0
870,10,67,55.90169943749474,0
871,10,16,111.80339887498948,0
872,10,63,145.7737973711325,0
873,10,85,103.07764064044152,0
874,10,38,114.564392373896,0
875,10,71,75.0,0
876,10,76,70.71067811865476,0
877,10,81,108.97247358851683,0
878,10,88,117.26039399558574,0
879,10,97,61.237243569579455,0
880,10,34,125.0,0
881,10,96,82.915619758885,0
882,10,56,103.07764064044152,0
883,10,13,55.90169943749474,0
884,10,82,93.54143466934853,0
885,10,23,90.13878188659973,0
886,10,31,100.0,0
887,10,90,108.97247358851683,0
888,10,19,55.90169943749474,0
889,10,64,134.6291201783626,0
890,10,80,106.06601717798213,0
891,10,91,93.54143466934853,0
892,10,77,90.13878188659973,0
893,10,95,61.237243569579455,0
894,10,25,75.0,0
895,10,48,134.6291201783626,0
896,10,93,93.54143466934853,0
897,10,27,106.06601717798213,0
898,10,35,141.4213562373095,0
899,10,62,114.564392373896,0
900,10,61,122.47448713915891,0
901,10,36,103.07764064044152,0
902,10,45,150.0,0
903,10,60,134.6291201783626,0
904,10,72,35.35533905932738,0
905,10,70,50.0,0
906,10,44,134.6291201783626,0
907,10,65,127.47548783981962,0
908,10,46,125.0,0
909,10,55,111.80339887498948,0
910,10,47,127.47548783981962,0
911,10,28,114.564392373896,0
912,10,49,145.7737973711325,0
913,10,86,93.54143466934853,0
914,10,41,111.80339887498948,0
915,10,17,90.13878188659973,0
