,source,target,dist,tol,changed
101,20,80,78.7576075885992,0.22502173146699156,False
278,21,23,50.20020333871852,0.14342914952775557,False
751,21,28,150.34077780570274,0.4295450708539634,False
962,21,31,159.31178831796512,0.45517652894779814,False
459,21,36,150.46388651985094,0.42989681003020913,False
668,21,38,122.44962438292495,0.34985606266837843,False
927,21,39,114.20990143147596,0.3263139975636512,False
438,21,44,105.91477166335666,0.30261362727160346,False
143,21,61,55.6182777265433,0.15890936175479353,False
260,21,63,74.98073668486445,0.21423067195785633,False
511,21,72,114.71424911721857,0.32775499092266736,False
932,21,73,122.1028842765467,0.3488653766699686,False
682,21,77,127.31367144588054,0.3637533397131632,False
785,21,78,103.23318663988344,0.29495195592919915,False
771,21,79,111.25971389358145,0.3178848904811062,False
679,21,84,56.02351057077056,0.16006716985800098,False
218,21,86,90.36305468617014,0.2581801510825973,False
821,21,94,122.36359696869717,0.3496102700612149,False
704,22,26,159.66095662906972,0.4561741526738588,False
242,22,31,145.84264716703282,0.41669326928622824,False
211,22,38,114.85560036274553,0.32815885161609576,False
812,22,39,111.15555053067104,0.3175872808787429,False
349,22,40,114.71959430449762,0.3277702628860164,False
889,22,48,102.54809112107546,0.29299454020032467,False
830,22,54,109.12873477601511,0.31179637883840117,False
368,22,55,93.57839428298179,0.26736683546118256,False
313,22,56,83.37521967766367,0.23821490860045508,False
677,22,70,117.12246233857722,0.33463559998893705,False
854,22,77,108.38077489940108,0.3096593506622445,False
871,22,78,78.98020259081683,0.22565771717489364,False
618,22,86,70.55870986568114,0.2015963098700198,False
838,22,96,102.52748957354758,0.29293567863713654,False
254,23,34,128.11261064995105,0.36603602310771094,False
944,23,36,121.7697949171481,0.3479136928050063,False
237,23,39,115.18002682880605,0.32908578435773006,False
723,23,40,122.46946646870083,0.34991275434089,False
243,23,44,106.14369703614038,0.3032676997521898,False
688,23,45,114.01153741696325,0.3257472432478072,False
482,23,47,102.42912828052748,0.29265464637698546,False
423,23,52,123.382853272189,0.3525224308700913,False
851,23,58,86.54354601657448,0.24726726938772445,False
505,23,61,74.94619442838355,0.21413197979845616,False
550,23,65,55.96416990172875,0.159897625092701,False
173,23,81,35.23402515461011,0.10066864128551316,False
111,23,89,78.87855363494222,0.225367291592489,False
824,23,90,127.41653160411576,0.3640472258736718,False
162,23,95,114.83724695457043,0.32810641330807283,False
37,24,25,25.063902356676078,0.07161114815828008,False
470,24,26,143.84330749688604,0.410980870342914,False
607,24,31,127.21840015424893,0.3634811360282312,False
789,24,40,134.40206246853452,0.38400588508712363,False
870,24,50,125.08570279451004,0.3573877151222742,False
646,24,56,109.18735515814713,0.3119638656411429,False
360,24,58,102.95474342227986,0.29415640389481423,False
183,24,63,106.68574111274147,0.3048163970829333,False
77,24,65,79.76789491574372,0.2279082666296738,False
961,24,75,43.226096259103485,0.12350312969880445,False
219,24,78,35.46805035923374,0.1013372847139221,False
591,24,88,79.5469988355132,0.2272771349844949,False
945,24,94,114.05929969388363,0.32588370689342183,False
264,24,95,111.75439927610547,0.31929827726005,False
623,24,96,114.59119164192653,0.32740339814315056,False
282,24,97,106.21831056959934,0.30348088127209466,False
165,25,32,127.83458212486983,0.3652416559090805,False
499,25,33,134.62567734073315,0.38464478470919883,False
638,25,34,145.80171331159798,0.41657631541589635,False
596,25,41,102.87691506679346,0.29393403716930044,False
185,25,43,114.92651458027461,0.3283614636621266,False
819,25,49,125.20057511460712,0.35771592174455885,False
502,25,58,122.5407839177124,0.3501165184768478,False
330,25,64,111.95294346067064,0.31986554634746217,False
440,25,65,103.61804490527025,0.29605155095116953,False
359,25,67,111.89523794035914,0.31970067343558395,False
760,25,68,124.57015812473605,0.3559147303809511,False
523,25,75,35.30985460277246,0.1008852968473582,False
521,25,76,55.4201349977147,0.15834323968374855,False
34,25,78,24.84637451897309,0.07098964006298743,False
124,25,83,35.34602945588961,0.1009886535684829,False
705,25,88,90.14384902617036,0.25755384920940966,False
533,25,89,78.67569323909248,0.22478769047308175,False
319,25,91,135.396456928713,0.38684701205938243,False
947,25,98,105.96580043134396,0.3027594237486513,False
900,26,33,55.938441874052835,0.15982411644366856,False
155,26,36,49.85160669231183,0.14243315912937057,False
561,26,41,75.0996894798191,0.2145705370795009,False
379,26,54,106.25344977784765,0.303581279007939,False
642,26,64,150.33518233904317,0.42952908380668436,False
156,26,71,35.42346332525851,0.1012098931908264,False
126,26,75,106.6234714030644,0.30463848363027135,False
926,26,79,112.10259391819596,0.3202931190746974,False
595,26,90,79.08550481560499,0.22595858066827113,False
446,26,93,89.89616865621434,0.2568461910236885,False
291,26,97,89.98704478872632,0.2571058371113869,False
112,26,98,79.16745716348335,0.22619273022895486,False
373,27,31,35.40051494659625,0.10114432639595987,False
287,27,37,50.362035434287414,0.14389152693441914,False
400,27,43,79.30374453259172,0.2265821227043338,False
957,27,48,103.03267340843189,0.29437906099365263,False
377,27,50,125.48369547191102,0.3585248370349632,False
873,27,54,83.06749040062925,0.23733568211222697,False
772,27,56,109.0111796171558,0.3114605069626635,False
659,27,59,117.43785089386779,0.3355367101288879,False
729,27,65,145.654359801139,0.41615530539443374,False
725,27,67,55.79326722910639,0.15940933175211727,False
448,27,74,61.198708143927256,0.17485344834272312,False
588,27,80,106.23253936107676,0.3035215349612171,False
579,27,81,134.699591397183,0.38485596772340336,False
524,27,98,75.11048576635733,0.2146013836118503,False
54,28,36,70.9163054405453,0.20261801149205483,False
270,28,39,55.85601637191717,0.15958861501370528,False
634,28,40,70.70339002599425,0.20200968174836129,False
572,28,43,74.99252512407362,0.21426435321206605,False
706,28,46,111.95329230877266,0.3198665430563052,False
556,28,47,103.17545647740113,0.29478701261112,False
388,28,50,111.96529891206345,0.3199008476364499,False
540,28,56,93.58005074216217,0.2673715682016033,False
292,28,59,103.48775301731987,0.29567928842161373,False
531,28,64,123.22589746567805,0.3520739857176003,False
778,28,70,75.03292815155508,0.21437979043113292,False
788,28,74,75.00744771406787,0.21430698918262545,False
661,28,75,117.30635715486626,0.3351610137392546,False
899,28,80,114.34440748807795,0.32669830057482796,False
91,28,90,35.412790315658675,0.10117939887829391,False
650,28,98,78.76811079490476,0.22505174062726438,False
153,29,36,89.98176974158785,0.2570907655484356,False
30,29,39,49.88675160971672,0.14253357317709053,False
51,29,40,55.99099006343018,0.15997425412460106,False
116,29,43,79.06299808079486,0.22589427571295684,False
220,29,47,111.82734200284357,0.31950668504656204,False
301,29,56,82.7386690123757,0.23639619245029234,False
660,29,58,74.9239605946545,0.21406845456050083,False
701,29,78,145.6454270705844,0.4161297833076453,False
275,29,80,127.771145941948,0.36506040967578596,False
488,29,81,124.62478566849401,0.35607080907428085,False
907,29,83,134.28216483170146,0.38366332041730905,False
147,30,35,24.816743779959857,0.0709049808103571,False
795,30,36,111.28491870511482,0.31795690422690415,False
420,30,39,55.806619979310156,0.15944748246622215,False
933,30,40,49.87059429916835,0.1424874094335899,False
402,30,43,90.3570428497972,0.2581629744075895,False
247,30,52,49.91590753761247,0.1426168758265552,False
906,30,68,103.13978237399537,0.2946850866034278,False
631,30,75,145.74346595656192,0.41640989440483595,False
653,30,81,127.47798540917117,0.36422280817031844,False
307,30,86,134.91152403117658,0.38546148952270315,False
283,30,87,105.97642058036503,0.3027897670309617,False
833,30,88,114.34170852592815,0.32669058925455424,False
547,30,89,127.48848562292524,0.36425280878044436,False
971,30,92,79.14454399310304,0.2261272640291776,False
384,30,94,70.7264464998448,0.20207555738661676,False
600,30,97,90.32693438272486,0.25807695021767474,False
978,31,48,90.05441872236337,0.25729833406078567,False
249,31,50,125.31531900614638,0.3580437614281143,False
309,31,51,106.20771738638553,0.3034506150349462,False
809,31,54,103.25913748829171,0.29502610120888273,False
189,31,56,125.4209739162994,0.35834563259394264,False
856,31,57,105.57295142656807,0.3016369980431687,False
590,31,63,127.7507651538413,0.36500217885378855,False
475,31,68,35.409794100986126,0.10117083826511497,False
140,31,75,89.98130376498555,0.25708943418674135,False
338,31,82,117.4325944474171,0.3355216917107578,False
358,31,88,93.50756652445097,0.2671644704408561,False
784,31,93,93.41407022955572,0.26689733817506944,False
28,32,36,35.29096456418213,0.10083132530960812,False
876,32,39,55.84935659180967,0.15956958707092153,False
560,32,49,90.29092059013858,0.2579740536694862,False
671,32,55,90.2811937098911,0.25794626258362063,False
627,32,59,108.78880419590672,0.31082514862894467,False
277,32,68,43.322966844451024,0.12377990279426197,False
267,32,69,78.85273230999209,0.22529351637982126,False
177,32,70,55.75762914149361,0.15930750864668866,False
202,32,74,43.34081104263952,0.123830886216638,False
284,32,77,61.20110192441894,0.17486028771541973,False
568,32,80,83.2372571061129,0.23782072983247932,False
908,32,84,102.22092726932772,0.29205978635688334,False
707,32,89,78.83786041938751,0.225251025264658,False
118,32,93,75.27561712697805,0.215073187489902,False
386,32,96,93.33742745976953,0.2666783588372028,False
182,32,98,79.1191740791442,0.2260547785621735,False
909,33,41,70.51301130632721,0.20146574256019137,False
389,33,42,55.932935523250336,0.15980838401311892,False
228,33,49,78.9677599821264,0.22562216686506054,False
138,33,53,93.54591364301925,0.2672740336345742,False
844,33,55,70.76433244433672,0.20218380294014304,False
507,33,59,93.45123827694437,0.267003532594056,False
713,33,63,93.07848439122066,0.2659385215132885,False
238,33,66,93.73194018683255,0.26780553803483925,False
877,33,69,89.55808614182033,0.2558802410018817,False
151,33,74,61.42212598748555,0.17549178502583723,False
354,33,75,102.94225424442693,0.29412072053023386,False
480,33,78,117.41862521931698,0.3354817796312699,False
331,33,79,103.504974136883,0.2957284916193815,False
344,33,83,109.28046628882518,0.31222989743775953,False
167,33,93,61.49225744591974,0.17569216061735596,False
312,34,37,55.66256684779205,0.15903590209868773,False
437,34,41,90.17640192731746,0.2576468574965412,False
48,34,45,56.045412952358184,0.16012974808985692,False
207,34,51,43.24049509801414,0.12354426923772638,False
828,34,63,82.92011018911683,0.23691459580204177,False
424,34,66,109.10759197157904,0.3117359708269348,False
509,34,69,106.18739391615664,0.3033925479783107,False
469,34,72,108.84327698892824,0.31098078517732197,False
549,34,83,117.54881365008366,0.3358537465688783,False
357,34,89,93.32434648527907,0.26664098462512037,False
769,34,93,55.666913547550955,0.15904832124060767,False
969,34,97,82.88155162082857,0.2368044284662787,False
323,35,39,35.19230229210882,0.10054943310932221,False
464,35,42,90.53177227984774,0.2586622013406066,False
343,35,48,90.56890788022986,0.258768303053862,False
853,35,50,75.03997145305502,0.21439991414930168,False
49,35,53,78.98902623671485,0.22568292759124092,False
