,point_id,x_pos,y_pos,z_pos,x_tol,y_tol,z_tol
40,41,97.94833943627314,100.97001342990515,74.0917594768863,1,1,1
41,42,74.93915384374402,100.5156668107363,74.57347474558989,1,1,1
42,43,50.102149130070735,100.13933655219583,76.23379263465459,1,1,1
43,44,22.633223128060802,101.84039216458257,74.66633880707468,1,1,1
44,45,-0.9578438264820538,100.02939184424802,77.23933735145374,1,1,1
45,46,98.40623713449129,100.03946475616868,98.5062917287692,1,1,1
46,47,74.124813172931,100.00604608056562,100.16812361920434,1,1,1
47,48,51.63037870261201,102.62739303669987,100.25464317564297,1,1,1
48,49,26.165461019018,99.31767252256937,100.13198601011872,1,1,1
49,50,0.025148662835131376,99.3770130124872,100.99147955841326,1,1,1
50,51,0.6725676645898219,74.9124717718098,1.6194182636236554,1,1,1
51,52,-1.5287616522664313,50.83578844748014,1.9764374316997584,1,1,1
52,53,0.15160201895976114,25.789879095376158,-1.3973700617735003,1,1,1
53,54,0.42639256845308815,75.26308180787642,24.25993607712329,1,1,1
54,55,0.4153529360968854,49.01758032078257,26.742618603145946,1,1,1
55,56,0.7543590116588608,25.395155797858934,25.906754139434657,1,1,1
56,57,-0.31520675030288675,74.74522883183772,50.728278699282846,1,1,1
57,58,0.19633589016707562,49.53077184347632,49.91570689325898,1,1,1
58,59,-0.7129397259619379,24.79286908023263,48.280109738205006,1,1,1
59,60,-2.1145175927641886,74.38346258275722,75.94429642895834,1,1,1
60,61,0.07847474591942542,49.24129184560542,74.26434869041974,1,1,1
61,62,0.3189166108888178,26.24923456100933,73.53912689084464,1,1,1
62,63,-0.6567347022491378,75.3834062666844,99.90475516047094,1,1,1
63,64,0.45366730104093667,50.61287172827677,100.26113270325838,1,1,1
64,65,-0.03564122672293983,26.046445578391086,100.71108164616338,1,1,1
65,66,101.18675691873578,26.720707601635677,0.4547056343329655,1,1,1
66,67,99.52077820540985,49.20415368627833,0.022153811473652772,1,1,1
67,68,100.91384207183285,76.52651760189688,-0.9682478715965742,1,1,1
68,69,99.1345733138417,25.357414447124164,26.33613294744465,1,1,1
69,70,99.95434571532343,52.39590340564678,25.09864897748037,1,1,1
70,71,99.70196155887388,73.85074149529402,25.476181904406165,1,1,1
71,72,99.76954375970492,25.317213964075982,50.86496114942208,1,1,1
72,73,100.63735125822814,51.220290065274185,50.76297516643283,1,1,1
73,74,100.10496968860487,74.64570003855324,49.47598898166231,1,1,1
74,75,100.79751203972246,25.75044532916402,75.95377271215416,1,1,1
75,76,100.40256038876421,49.208267065716676,75.39882421496061,1,1,1
76,77,102.31009462451829,73.30537513692593,75.40415776165368,1,1,1
77,78,99.52947441568263,24.65865417548703,101.27509872243364,1,1,1
78,79,100.91544443296911,51.004096505152916,99.77654175022242,1,1,1
79,80,99.66452489165994,75.31544455674111,99.37964630145842,1,1,1
80,81,24.268851084231596,25.067666418505958,99.64848272697131,1,1,1
81,82,49.164471513101645,24.240459496604608,99.84370003113723,1,1,1
82,83,75.8582670551538,26.717730551916766,101.0451703760846,1,1,1
83,84,26.437248823306916,51.252183337562265,99.7384800237759,1,1,1
84,85,50.43874619779893,49.184552838466345,100.1155587311839,1,1,1
85,86,75.05753615957406,51.594923439869696,100.5623097328804,1,1,1
86,87,26.142997936349904,74.44564599988819,100.28674571344621,1,1,1
87,88,49.61233061555435,76.9980371621449,100.35764353480847,1,1,1
88,89,75.28058014015433,75.41111635835628,100.57539443821445,1,1,1
89,90,25.115457944814953,75.17592611052942,-0.1364449463477347,1,1,1
90,91,48.56757079670433,75.13310911198302,0.2632462226400966,1,1,1
91,92,74.05419054713153,77.55420545233315,-1.9599255181164965,1,1,1
92,93,24.687620801324368,48.446755046028414,1.358320713479463,1,1,1
93,94,49.3715193825751,49.98789917093663,-0.8069228026884515,1,1,1
94,95,75.01750259370182,49.90508860957195,0.36175999444218043,1,1,1
95,96,25.206783019693876,23.229465475387947,-1.7298695359692413,1,1,1
96,97,51.73557133326198,25.24789868787269,-1.7571550844726596,1,1,1
97,98,74.80015555803217,25.656802837540127,-0.44737581686320876,1,1,1
