,source,target,dist,tol
65,1,74,131.5209569824884,13.152095698248841
66,1,79,147.6819410589642,14.768194105896422
67,1,52,48.904950919295594,4.89049509192956
68,1,39,113.00445691183698,11.300445691183699
69,1,62,72.16875264138982,7.216875264138982
71,1,22,101.88003935696516,10.188003935696516
72,1,31,144.56744336520026,14.456744336520027
73,1,64,109.88651398669349,10.988651398669349
75,1,14,94.06385290607265,9.406385290607266
76,1,28,113.73905622655792,11.373905622655792
77,1,10,106.69784221962009,10.66978422196201
78,1,68,126.1724807374883,12.617248073748831
79,1,66,102.32980941593664,10.232980941593665
80,1,80,166.44972154864925,16.644972154864927
81,1,98,75.18466214534865,7.5184662145348655
82,1,91,87.29620135746116,8.729620135746115
83,1,20,122.10844393561868,12.21084439356187
84,1,43,133.5535846277051,13.35535846277051
85,1,87,126.96957235908617,12.696957235908618
86,1,41,156.14920425561675,15.614920425561676
87,1,88,135.04080202164187,13.504080202164188
88,1,46,175.3263579934723,17.53263579934723
89,1,94,69.99351905505948,6.999351905505948
90,1,82,114.4000985390505,11.440009853905051
91,1,16,76.01731832010866,7.601731832010866
92,1,96,35.55340607664563,3.5553406076645633
93,1,60,108.32542749227335,10.832542749227336
94,1,84,112.8501501142924,11.285015011429241
95,1,89,151.27760686055015,15.127760686055016
96,1,65,103.85225678611019,10.38522567861102
97,2,77,127.72387287600628,12.77238728760063
98,2,39,110.97785449540696,11.097785449540696
99,2,6,33.87895507725329,3.3878955077253288
100,2,37,117.97650562968629,11.797650562968629
101,2,40,110.82457109932632,11.082457109932633
102,2,84,105.54147626937684,10.554147626937684
103,2,25,127.81235965007211,12.781235965007212
104,2,95,70.0018427071933,7.0001842707193305
105,2,14,72.66692854507612,7.266692854507612
106,2,80,136.4108709969756,13.641087099697561
107,2,83,113.45712810404098,11.345712810404098
108,2,5,75.26452966273568,7.526452966273569
109,2,63,123.8156004755588,12.38156004755588
110,2,30,98.38436816698804,9.838436816698804
111,2,15,87.90204916246566,8.790204916246566
112,2,26,128.02631253338942,12.802631253338943
113,2,4,49.467085557893604,4.94670855578936
114,2,42,142.38878531223554,14.238878531223556
115,2,49,138.96534458169867,13.896534458169867
116,2,28,102.74659638162207,10.274659638162207
117,2,12,52.14809071618111,5.214809071618111
118,2,31,132.85463298645442,13.285463298645443
119,2,90,74.28485917482008,7.428485917482009
120,2,66,80.01753673258163,8.001753673258163
121,2,62,81.36946596596678,8.136946596596678
122,2,64,117.39496490025762,11.739496490025763
123,2,13,56.09701977109211,5.609701977109211
124,2,87,130.5255052349682,13.05255052349682
125,2,53,35.764235322403486,3.576423532240349
126,2,9,54.80149905485184,5.4801499054851845
127,2,58,71.19126076340399,7.119126076340399
128,2,70,100.91035828179663,10.091035828179663
129,2,32,117.66039169783305,11.766039169783305
130,2,73,103.52731649112987,10.352731649112988
131,2,91,80.91395865832658,8.091395865832657
132,2,92,89.89347557360243,8.989347557360244
133,2,97,35.28600563537475,3.5286005635374753
134,2,96,26.068755441380038,2.606875544138004
135,2,89,132.82567063359303,13.282567063359304
136,2,48,144.04025290136408,14.40402529013641
137,2,45,132.99210327424686,13.299210327424687
138,2,50,143.48860858566252,14.348860858566253
139,2,93,51.63496765144899,5.163496765144899
140,2,22,100.95822761449877,10.095822761449877
141,2,29,103.1156665792733,10.31156665792733
142,2,54,80.43461293577352,8.043461293577352
143,2,3,25.39998369630007,2.5399983696300072
144,2,69,82.4291270431277,8.24291270431277
145,2,76,114.6244868941566,11.46244868941566
146,2,18,78.40203404450374,7.840203404450374
147,2,16,80.28903356209626,8.028903356209627
148,2,19,88.95886006941998,8.895886006941998
149,2,98,56.29490599099622,5.629490599099622
150,2,72,91.30921611409333,9.130921611409333
151,2,43,125.37597751444223,12.537597751444224
152,2,88,129.07108031410883,12.907108031410884
153,2,41,146.81102045146775,14.681102045146776
154,2,65,104.62674774311115,10.462674774311116
155,2,21,102.67989282322601,10.267989282322603
156,2,47,153.13051313329004,15.313051313329005
157,2,61,94.16595253005765,9.416595253005765
158,2,7,24.705648186395486,2.4705648186395486
159,2,44,127.14433907083716,12.714433907083716
160,2,85,114.61464295614459,11.46146429561446
161,2,38,115.45995054407427,11.545995054407427
162,2,82,106.31098920606955,10.631098920606956
163,2,79,130.86888980801555,13.086888980801556
164,2,27,110.9938092081134,11.099380920811342
165,2,33,104.32891410519848,10.432891410519849
166,2,10,77.43955075800008,7.743955075800009
167,2,51,75.68702323185038,7.568702323185038
168,2,55,61.23185832620304,6.123185832620305
169,2,60,107.09897937250109,10.70989793725011
170,2,17,72.21731765036702,7.2217317650367026
171,2,59,60.23402535778781,6.023402535778781
172,2,35,108.66100861901948,10.866100861901948
173,2,56,44.488343809386436,4.448834380938644
174,2,20,104.85334599752832,10.485334599752832
175,2,78,126.59097620357022,12.659097620357024
176,2,8,36.81843691504724,3.6818436915047243
177,2,52,57.54185474729261,5.754185474729262
178,2,11,55.180810740420014,5.518081074042001
179,2,57,96.14682074217988,9.614682074217988
180,2,74,124.43331442672277,12.443331442672278
181,2,34,98.52421668171985,9.852421668171985
182,2,24,112.29659719811487,11.229659719811487
183,2,94,56.47963611212645,5.647963611212646
184,2,81,104.24617010149603,10.424617010149603
185,2,67,93.79476145853597,9.379476145853598
186,2,75,108.56457712057356,10.856457712057356
187,2,71,106.5408525610965,10.654085256109651
188,2,68,107.52270705815143,10.752270705815143
189,2,86,120.95684261079457,12.095684261079457
190,2,36,139.2017671638317,13.920176716383171
191,2,46,158.08119659182097,15.808119659182097
192,2,23,104.85653024788078,10.485653024788078
193,3,29,98.55302924451293,9.855302924451294
194,3,62,89.28822289254028,8.928822289254027
195,3,21,111.45647782519886,11.145647782519887
196,3,46,144.9820857232679,14.498208572326789
197,3,75,90.99872274451123,9.099872274451123
198,3,72,74.90255369365767,7.490255369365767
199,3,54,95.85531687398105,9.585531687398106
200,3,55,73.79390234763692,7.379390234763692
201,3,27,98.25186196980296,9.825186196980297
202,3,10,55.23674712317316,5.523674712317316
203,3,91,81.61012353135914,8.161012353135915
204,3,20,85.89787445176815,8.589787445176816
205,3,15,70.72349721599615,7.072349721599615
206,3,45,136.5230574909088,13.65230574909088
207,3,88,114.17100590987877,11.417100590987879
208,3,53,55.963669842123224,5.596366984212323
209,3,82,100.20525549197443,10.020525549197444
210,3,30,108.54526503485981,10.854526503485982
211,3,58,86.31249203120922,8.631249203120921
212,3,36,118.34939824156444,11.834939824156445
213,3,89,133.62300965391887,13.362300965391888
214,3,7,34.586604104336324,3.4586604104336325
215,3,43,127.06103261068867,12.706103261068868
216,3,35,108.0032091480911,10.800320914809111
217,3,26,111.68481166725596,11.168481166725597
218,3,65,109.84896181334847,10.984896181334847
219,3,73,89.57225534975902,8.957225534975903
220,3,19,85.6797969639133,8.567979696391332
221,3,23,95.38380379202219,9.53838037920222
222,3,39,115.52319707871084,11.552319707871085
223,3,76,103.89854569496441,10.389854569496443
224,3,38,108.99488022645733,10.899488022645734
225,3,94,48.461497166304554,4.846149716630456
226,3,74,101.94038652542208,10.19403865254221
227,3,28,98.82587477424403,9.882587477424403
228,3,17,80.91923772570055,8.091923772570055
229,3,14,57.20506136689514,5.720506136689514
230,3,56,59.65231868011547,5.965231868011547
231,3,5,49.96905108764055,4.9969051087640555
232,3,16,91.98449916886169,9.198449916886169
233,3,70,73.0694207947401,7.30694207947401
234,3,69,59.96313207045049,5.996313207045049
235,3,78,111.57145527200103,11.157145527200104
236,3,67,72.17492341888997,7.217492341888998
237,3,22,105.2531055562649,10.52531055562649
238,3,49,140.48150897979977,14.048150897979978
239,3,13,51.39758557217895,5.139758557217895
240,3,33,113.674251377865,11.367425137786501
241,3,86,114.75002728408609,11.47500272840861
242,3,6,56.796207909199815,5.679620790919982
243,3,68,89.98348749686414,8.998348749686414
244,3,64,121.65889675081652,12.165889675081653
245,3,42,125.46591276564082,12.546591276564083
246,3,59,73.17079089783957,7.317079089783957
247,3,84,112.78481589861704,11.278481589861705
248,3,32,105.39957235219192,10.539957235219193
249,3,66,54.9041826362073,5.490418263620731
250,3,12,58.317014630616725,5.831701463061673
251,3,77,118.8136880787934,11.88136880787934
252,3,50,148.7059531178302,14.87059531178302
253,3,51,87.28421120471727,8.728421120471728
254,3,98,35.637017170704446,3.563701717070445
255,3,37,116.02999256039124,11.602999256039125
256,3,31,114.99906169698671,11.499906169698672
257,3,85,115.57322933849323,11.557322933849324
258,3,81,100.49412361324022,10.049412361324023
259,3,90,74.97437638416801,7.497437638416802
260,3,92,80.08625100737328,8.008625100737328
261,3,93,53.995563827416866,5.399556382741687
262,3,9,36.27028970762295,3.627028970762295
263,3,95,53.69612847546042,5.369612847546042
264,3,80,137.12188047162462,13.712188047162464
265,3,18,74.9742686749299,7.49742686749299
266,3,60,119.23605775037161,11.923605775037162
267,3,34,106.42171890988017,10.642171890988017
268,3,71,93.49454968782959,9.34945496878296
269,3,83,108.09013671131201,10.809013671131202
270,3,79,122.18106993574287,12.218106993574288
271,3,25,111.62124574868979,11.16212457486898
272,3,61,98.67060537809819,9.86706053780982
273,3,4,25.159328352156866,2.5159328352156867
274,3,57,106.62274188457731,10.662274188457731
275,3,44,126.83492405341396,12.683492405341397
276,3,40,123.71030204677767,12.371030204677767
277,3,87,127.13390822111569,12.71339082211157
278,3,96,36.70734332832784,3.670734332832784
279,3,11,68.94380845203554,6.894380845203554
280,3,97,25.460428699189993,2.5460428699189994
281,3,52,70.66642630184681,7.066642630184681
282,3,48,144.5057696522361,14.450576965223611
283,3,24,104.36382159775,10.436382159775
284,3,41,134.3395183380926,13.43395183380926
285,3,8,23.12628418453458,2.3126284184534582
286,3,63,133.83663864773524,13.383663864773524
287,3,47,143.96289512945205,14.396289512945206
288,4,31,101.70588327481646,10.170588327481646
289,4,76,88.78521086763143,8.878521086763143
290,4,78,106.97513555374847,10.697513555374847
291,4,74,91.87633232970728,9.187633232970729
292,4,71,80.42126513296213,8.042126513296214
293,4,43,123.8027784979916,12.38027784979916
294,4,7,56.28595031204374,5.628595031204374
295,4,58,107.59725911608862,10.759725911608863
296,4,57,123.93333919511178,12.393333919511178
297,4,35,130.73036282564848,13.07303628256485
298,4,83,104.37667788389764,10.437667788389765
299,4,86,110.48558875116258,11.048558875116258
300,4,68,79.26218743721839,7.926218743721839
301,4,13,56.728533397516976,5.672853339751698
302,4,14,52.71611671671272,5.271611671671272
303,4,73,73.57668914876369,7.35766891487637
304,4,84,125.67525891980551,12.567525891980551
305,4,42,128.29009297132586,12.829009297132586
306,4,94,55.920647125097275,5.592064712509728
307,4,48,134.7214722063125,13.472147220631252
308,4,62,107.20801221440973,10.720801221440974
309,4,15,57.83090667030778,5.783090667030779
310,4,56,83.28439583665761,8.32843958366576
311,4,47,139.86762265003415,13.986762265003415
312,4,69,42.960766970327036,4.296076697032704
313,4,53,80.1945048969673,8.01945048969673
314,4,20,79.69476545606416,7.969476545606416
315,4,18,80.16882373062558,8.016882373062558
316,4,66,36.29193375113464,3.6291933751134646
317,4,65,126.82146633144193,12.682146633144193
318,4,98,24.316804870719732,2.4316804870719735
319,4,59,95.2487101109465,9.524871011094652
320,4,81,107.93047060807811,10.793047060807812
321,4,85,112.63809837829052,11.263809837829053
322,4,67,52.624665402999305,5.262466540299931
323,4,54,116.95942673883809,11.69594267388381
324,4,44,137.95096673766437,13.795096673766437
325,4,27,99.74288896869867,9.974288896869867
326,4,45,143.93778842290868,14.39377884229087
327,4,51,102.48078392116422,10.248078392116422
328,4,24,99.68880075898421,9.968880075898422
329,4,29,119.40184818862856,11.940184818862857
330,4,25,105.76635744797018,10.576635744797018
331,4,89,130.18360044943194,13.018360044943194
332,4,17,91.68352955734036,9.168352955734036
333,4,41,132.74311408466426,13.274311408466426
334,4,10,36.455931252129055,3.6455931252129057
335,4,96,57.61690984115471,5.7616909841154715
336,4,22,112.26428660360085,11.226428660360085
337,4,34,112.04462599514059,11.20446259951406
338,4,97,35.87332063042786,3.5873320630427865
339,4,55,92.07998586604691,9.207998586604692
340,4,23,105.60412990164268,10.560412990164268
341,4,93,71.64638010599027,7.1646380105990275
342,4,28,103.81198394377361,10.381198394377362
343,4,21,122.81642664581678,12.281642664581678
344,4,5,25.559904544071482,2.5559904544071483
345,4,61,114.78272971685192,11.478272971685193
346,4,91,78.30478887038814,7.830478887038814
347,4,52,90.48266918461795,9.048266918461795
348,4,77,104.55186849733137,10.455186849733138
349,4,33,107.36935236756115,10.736935236756116
350,4,11,93.3749866293674,9.33749866293674
351,4,80,126.61248169717199,12.661248169717199
352,4,87,138.42704497655203,13.842704497655204
353,4,38,110.98348856760991,11.098348856760992
354,4,6,79.9866416902806,7.998664169028061
355,4,75,85.00048806322398,8.500048806322399
356,4,32,100.11206767566804,10.011206767566804
357,4,16,104.68444342128694,10.468444342128695
358,4,8,35.2798246450145,3.5279824645014504
359,4,30,115.78703918271962,11.578703918271962
360,4,19,74.57946630069921,7.457946630069921
361,4,39,126.83684827264302,12.683684827264303
362,4,36,114.16779247015951,11.416779247015953
363,4,26,101.35958489636192,10.135958489636193
364,4,12,71.15004661995461,7.115004661995461
365,4,95,52.4616294355674,5.24616294355674
366,4,64,129.88418593173756,12.988418593173757
367,4,92,78.04049401223136,7.8040494012231365
368,4,40,133.65315432554146,13.365315432554148
369,4,88,130.79776711455645,13.079776711455645
370,4,9,25.35023472777091,2.535023472777091
371,4,70,62.42183431777914,6.242183431777914
372,4,90,93.53365730394123,9.353365730394122
373,4,37,115.55417580834441,11.555417580834442
374,4,46,142.53027628059738,14.253027628059739
375,4,49,154.4902203505876,15.44902203505876
376,4,63,150.58775890423084,15.058775890423085
377,4,72,59.985637422121236,5.998563742212124
378,4,50,162.55379511870083,16.255379511870085
379,4,82,107.53609047994146,10.753609047994146
380,4,79,118.65699579205899,11.8656995792059
381,4,60,128.5743841740019,12.85743841740019
382,5,76,87.9819141603231,8.79819141603231
383,5,55,116.80597174516663,11.680597174516663
384,5,45,157.58956883200216,15.758956883200216
385,5,58,123.01803117720029,12.301803117720029
386,5,19,76.87474900495165,7.6874749004951655
387,5,26,97.07379443650733,9.707379443650733
388,5,79,113.81340823641037,11.381340823641038
389,5,37,113.9979358349223,11.399793583492231
390,5,65,138.79026081222395,13.879026081222396
391,5,89,131.51844129915523,13.151844129915524
392,5,91,89.939748001148,8.9939748001148
393,5,96,82.31246812059344,8.231246812059345
394,5,64,145.89620191369838,14.58962019136984
395,5,80,124.19090591937436,12.419090591937437
396,5,11,108.7985197379695,10.879851973796951
397,5,27,105.22795786736239,10.52279578673624
398,5,84,132.03298941149725,13.203298941149725
399,5,85,118.81944976895745,11.881944976895745
400,5,66,26.611624372001888,2.661162437200189
401,5,67,50.25708748012832,5.025708748012832
402,5,38,123.18710267603758,12.318710267603759
403,5,47,147.42655361405946,14.742655361405946
404,5,29,128.04231892608706,12.804231892608707
405,5,90,109.57517909344136,10.957517909344137
406,5,68,72.13967176537582,7.213967176537583
407,5,32,111.37421191982162,11.137421191982163
408,5,97,52.98780480380138,5.298780480380138
409,5,49,155.4150531543452,15.54150531543452
410,5,54,134.30970944358035,13.430970944358036
411,5,14,56.62835065190725,5.662835065190725
412,5,36,114.61598548405455,11.461598548405455
413,5,20,74.33401900523128,7.433401900523129
414,5,95,55.52254213210792,5.552254213210793
415,5,86,107.73636909004682,10.773636909004683
416,5,75,79.77856230051856,7.977856230051856
417,5,74,89.2732927499311,8.927329274993111
418,5,18,82.88281761730282,8.288281761730282
419,5,13,72.01007520600459,7.201007520600459
420,5,88,129.36040398372788,12.93604039837279
421,5,92,80.79312513016997,8.079312513016998
422,5,93,90.35464137915096,9.035464137915097
423,5,40,157.39700562520895,15.739700562520895
424,5,35,144.92277944842752,14.492277944842753
425,5,71,79.96928635058504,7.996928635058504
426,5,34,129.25436466731483,12.925436466731483
427,5,78,108.54017399255879,10.85401739925588
428,5,42,126.02281054064086,12.602281054064086
429,5,17,109.69678538082172,10.969678538082173
430,5,63,158.69302222929127,15.869302222929129
431,5,8,54.25164490872391,5.425164490872391
432,5,87,135.63711084531855,13.563711084531855
434,5,53,104.29894790350177,10.429894790350177
435,5,69,35.618191145337626,3.5618191145337628
436,5,52,114.19231154849494,11.419231154849495
437,5,57,134.98032587105735,13.498032587105735
438,5,60,141.97833071069968,14.197833071069969
439,5,24,101.10846693090024,10.110846693090025
440,5,61,140.69636514836256,14.069636514836256
441,5,25,105.4691089505484,10.546910895054841
442,5,31,103.10432184496393,10.310432184496394
443,5,72,57.289007735728994,5.728900773572899
444,5,12,91.47679750375899,9.147679750375898
445,5,46,141.12119591633862,14.112119591633864
446,5,6,101.48707674162053,10.148707674162054
447,5,16,133.32408193505785,13.332408193505785
448,5,28,110.45848473641927,11.045848473641927
449,5,59,115.7980696630805,11.57980696630805
450,5,10,26.96227013641574,2.696227013641574
451,5,70,55.89993488344358,5.5899934883443585
452,5,81,125.7040318824376,12.57040318824376
453,5,94,70.37236640780564,7.037236640780565
454,5,77,108.29680500695524,10.829680500695524
455,5,51,119.98825348996108,11.998825348996109
456,5,22,121.74447228165305,12.174447228165306
457,5,9,37.578611662773405,3.7578611662773405
458,5,48,145.60247067493933,14.560247067493933
459,5,23,110.9751156703329,11.09751156703329
460,5,98,35.180365819000315,3.5180365819000317
462,5,62,135.91782266831686,13.591782266831686
463,5,50,182.36634274326642,18.236634274326644
464,5,44,142.1056241840813,14.21056241840813
465,5,15,46.26618553050459,4.626618553050459
466,5,39,135.1377249964972,13.513772499649722
467,5,41,122.99141442770545,12.299141442770546
468,5,43,133.70204010540846,13.370204010540846
469,5,83,109.69080227163417,10.969080227163417
470,5,33,120.1213576655011,12.01213576655011
471,5,73,70.42802583221496,7.042802583221496
472,5,82,118.6291857417371,11.862918574173712
473,5,56,106.70157721069916,10.670157721069916
474,5,7,78.8086445838845,7.880864458388451
475,6,67,119.81463090754687,11.981463090754687
476,6,61,68.83462095667835,6.883462095667835
477,6,34,101.45687720842584,10.145687720842584
478,6,68,129.21239211635609,12.921239211635609
479,6,29,106.9772907891005,10.69772907891005
480,6,28,114.16194756598475,11.416194756598475
481,6,33,110.05805426009478,11.005805426009479
482,6,62,58.603162910973296,5.86031629109733
483,6,8,48.9782707196415,4.897827071964151
484,6,17,55.55991672620482,5.5559916726204825
485,6,44,111.38508191842463,11.138508191842464
486,6,18,67.71954049265752,6.7719540492657515
487,6,24,107.80813284175471,10.780813284175473
488,6,57,78.59826391933811,7.859826391933812
489,6,79,140.18189494115035,14.018189494115035
490,6,36,139.1538627855367,13.915386278553669
491,6,65,77.46446841859678,7.746446841859679
492,6,64,88.59128675227248,8.859128675227248
493,6,27,124.6194976002766,12.461949760027661
494,6,98,80.37698273317852,8.037698273317853
495,6,51,81.895526552133,8.189552655213301
496,6,89,133.60101262927458,13.360101262927458
497,6,32,125.02670083099086,12.502670083099087
498,6,11,24.328625784088747,2.4328625784088747
499,6,95,92.21269339791374,9.221269339791375
500,6,16,51.033875592155646,5.103387559215565
501,6,30,108.64831160137572,10.864831160137573
502,6,56,25.817442306304752,2.581744230630475
503,6,81,83.78830022522415,8.378830022522415
504,6,58,56.321725825147254,5.632172582514726
505,6,15,100.24089883242574,10.024089883242574
506,6,23,92.72304319444873,9.272304319444874
507,6,54,73.9563293638833,7.39563293638833
508,6,66,109.39625809234828,10.939625809234828
509,6,53,35.515792614279064,3.5515792614279067
510,6,97,61.791628310502645,6.179162831050265
511,6,78,127.82652467199843,12.782652467199844
512,6,39,103.18006122149387,10.318006122149388
513,6,9,70.97606971080583,7.097606971080584
514,6,72,103.37299820948371,10.337299820948372
515,6,86,117.04729771477461,11.704729771477462
516,6,82,96.07841080126857,9.607841080126859
517,6,90,79.94276194055969,7.99427619405597
518,6,70,110.36793341192413,11.036793341192414
519,6,49,123.22411181860417,12.322411181860417
520,6,20,114.98827620873762,11.498827620873762
521,6,41,152.109370759475,15.210937075947502
522,6,45,111.23799755403138,11.12379975540314
523,6,63,110.97196929308164,11.097196929308165
524,6,93,64.01351153805741,6.4013511538057415
525,6,43,116.36193342642841,11.63619334264284
526,6,31,140.87805527413312,14.087805527413312
527,6,80,144.5572419334712,14.455724193347121
528,6,40,106.56875210581101,10.656875210581102
529,6,94,74.37429530143433,7.437429530143433
530,6,37,122.38456557869401,12.238456557869402
531,6,74,129.42489988783902,12.942489988783903
532,6,10,98.13233413097785,9.813233413097786
533,6,46,163.32181347205233,16.332181347205232
534,6,83,108.29658970873923,10.829658970873924
535,6,22,79.55966681507068,7.955966681507069
536,6,14,79.67343707629307,7.967343707629308
537,6,50,121.96287072529478,12.19628707252948
538,6,25,126.84417422894728,12.684417422894729
539,6,92,110.0211561413875,11.00211561413875
540,6,12,34.699223582228655,3.4699223582228655
541,6,21,75.46832462493893,7.546832462493893
542,6,59,33.92062350412328,3.3920623504123277
543,6,87,109.20412567101489,10.92041256710149
544,6,42,131.570862387642,13.157086238764201
545,6,55,50.567715800130486,5.056771580013049
546,6,96,42.718578622478695,4.271857862247869
547,6,26,142.3056198156305,14.230561981563051
548,6,19,92.11394249240062,9.211394249240064
549,6,69,97.40954647124528,9.740954647124529
550,6,47,143.61431052395253,14.361431052395254
551,6,7,25.510961967798497,2.55109619677985
552,6,84,90.64944376990825,9.064944376990825
553,6,13,55.14958371057128,5.514958371057128
554,6,71,131.6709159753811,13.16709159753811
555,6,88,121.52369260310145,12.152369260310145
556,6,75,118.4354412224186,11.84354412224186
557,6,38,115.5684126056048,11.556841260560482
558,6,76,119.64954642420726,11.964954642420727
559,6,48,136.04447730722595,13.604447730722596
560,6,91,96.10720754672894,9.610720754672895
561,6,52,55.86876870907297,5.586876870907297
562,6,77,126.70050051605746,12.670050051605747
563,6,60,88.71023861257612,8.871023861257612
564,6,73,110.05779556425358,11.00577955642536
565,6,85,104.33743157780987,10.433743157780988
566,6,35,103.8495747682466,10.38495747682466
567,7,87,107.80729528678476,10.780729528678478
568,7,23,79.97668159107528,7.997668159107528
569,7,82,83.20591174357563,8.320591174357563
570,7,25,107.33445762290108,10.73344576229011
571,7,35,104.27132730488968,10.42713273048897
572,7,42,132.05813236714334,13.205813236714334
573,7,71,104.20091640181104,10.420091640181106
574,7,18,56.097350763316356,5.609735076331636
575,7,85,93.24882418415964,9.324882418415966
576,7,94,61.19671968966428,6.119671968966428
577,7,91,82.78707440710579,8.27870744071058
578,7,52,60.48800624304202,6.048800624304203
579,7,86,100.57597753527175,10.057597753527176
580,7,73,95.55396622437132,9.555396622437133
581,7,61,73.81491256829901,7.381491256829901
582,7,93,55.4881860082316,5.548818600823161
583,7,45,114.44952131747995,11.444952131747996
584,7,27,115.70426036320752,11.570426036320754
585,7,19,71.08745343433377,7.108745343433377
586,7,69,78.8904475510203,7.889044755102031
587,7,83,89.20018801856563,8.920018801856562
588,7,59,42.98414653042861,4.298414653042861
589,7,39,104.5249389838745,10.452493898387452
590,7,53,42.54507277747495,4.2545072777474955
591,7,13,34.27989283679162,3.427989283679162
592,7,54,75.33564470976563,7.533564470976564
593,7,96,35.734650262665404,3.5734650262665406
594,7,78,110.79244848973119,11.079244848973119
595,7,37,116.55133684292898,11.655133684292899
596,7,88,108.15753092238539,10.81575309223854
597,7,74,108.11771451578768,10.81177145157877
598,7,11,33.10406201396579,3.310406201396579
599,7,47,141.6913275573446,14.169132755734461
600,7,26,130.71196313126234,13.071196313126235
601,7,55,57.42604129619551,5.742604129619551
602,7,57,83.6894336242091,8.36894336242091
603,7,63,105.15812243445669,10.51581224344567
604,7,48,126.98916781288335,12.698916781288336
605,7,92,94.07398475464018,9.407398475464019
606,7,31,126.98980689385431,12.698980689385431
607,7,70,91.41016963604514,9.141016963604514
608,7,72,86.76106003399492,8.676106003399493
609,7,67,96.2034214978688,9.62034214978688
610,7,75,92.53993772116632,9.253993772116633
611,7,81,78.38627301515172,7.838627301515172
612,7,29,101.05183623806008,10.105183623806008
613,7,28,106.98666834074538,10.698666834074539
614,7,58,60.098274614186536,6.009827461418654
615,7,62,61.27731936429368,6.1277319364293685
616,7,97,44.78612157522585,4.478612157522585
617,7,80,132.45849233877513,13.245849233877514
618,7,44,111.13836754094602,11.113836754094603
619,7,76,101.06566052444109,10.106566052444109
620,7,20,89.38150707290252,8.938150707290253
621,7,51,83.22648171145123,8.322648171145124
622,7,33,104.37773746433756,10.437773746433756
623,7,32,105.05170014320204,10.505170014320205
624,7,49,117.42638271174576,11.742638271174577
625,7,98,63.08807531990311,6.308807531990311
626,7,77,121.09711954838932,12.109711954838932
627,7,68,106.60477779523977,10.660477779523978
628,7,14,57.19232880040517,5.719232880040518
629,7,60,97.41651259143276,9.741651259143277
630,7,50,124.97951537762384,12.497951537762384
631,7,90,78.33931552904103,7.833931552904104
632,7,10,76.44625904467055,7.6446259044670555
633,7,34,106.78913321915405,10.678913321915406
634,7,41,136.03115105220817,13.603115105220818
635,7,40,104.26787870543866,10.426787870543867
636,7,36,126.4061200025154,12.64061200025154
637,7,15,78.53220829737845,7.853220829737845
