,source,target,dist,tol,changed
191,2,85,114.58946620662168,0.32739846832809244,False
184,2,86,122.43687943534201,0.34981964853315545,False
182,2,87,125.18529180602636,0.3576722551494872,False
126,2,88,127.40621191672425,0.3640177410531429,False
174,2,89,134.59308771390428,0.38455167149155006,False
170,2,90,75.00733500424766,0.21430666715457417,False
124,2,91,78.8766555865831,0.22536186859728566,False
129,2,92,90.41777285831584,0.25833648871417253,False
147,2,93,49.859189442613165,0.1424548241297982,False
127,2,94,55.93716599078657,0.1598204710629807,False
165,2,95,70.34355980259544,0.20098159541635496,False
125,2,96,24.920595467254145,0.07120169991097781,False
167,2,97,35.515937221825034,0.10147410431858939,False
151,2,98,55.91196814055891,0.15974847720662727,False
205,3,4,25.013662494858675,0.0714676056988155,False
278,3,5,50.14691881259992,0.1432769080276044,False
242,3,6,55.942943924091956,0.15983697944352307,False
256,3,7,35.38545840667704,0.10110130771133677,False
206,3,8,25.009978305201482,0.07145707944286261,False
254,3,9,35.45711915027595,0.10130605268895304,False
283,3,10,55.72972015723949,0.15922776869327168,False
199,3,11,71.18058218452096,0.20337308788831232,False
239,3,12,55.886436585728084,0.15967552990856956,False
284,3,13,50.13361950282782,0.1432389100004441,False
275,3,14,55.9073065332978,0.15973515832900476,False
200,3,15,70.76374831135435,0.20218213398879822,False
230,3,16,90.38544239290147,0.2582441159576932,False
216,3,17,79.17810196755757,0.22622314395427293,False
286,3,18,75.06969191371773,0.21448482974949684,False
258,3,19,79.34889255443493,0.22671111704987734,False
247,3,20,90.1121331962686,0.2574632325543598,False
272,3,21,112.0278256962857,0.3200794955877977,False
261,3,22,102.5767144453294,0.2930763211251289,False
218,3,23,100.34911992496718,0.2867117654799565,False
263,3,24,103.34780134592685,0.2952794265113452,False
271,3,25,111.6315064401254,0.3189471548785579,False
246,3,26,111.58928026165141,0.31882650865675943,False
222,3,27,102.66908310294372,0.2933402315701773,False
270,3,28,100.24844262857803,0.2864241160674548,False
196,3,29,102.93199821775545,0.2940914175974728,False
285,3,30,111.91442853667846,0.31975550370968536,False
232,3,31,114.00397018004774,0.32572562257133814,False
267,3,32,105.75356511703157,0.3021530371484579,False
236,3,33,102.98735109223469,0.29424956866425045,False
249,3,34,106.00831721604287,0.30288090027393294,False
237,3,35,114.35678345034545,0.32673366046631364,False
202,3,36,122.3255075945317,0.3495014432800616,False
214,3,37,114.65495841840568,0.3275855889294472,False
251,3,38,112.06760216464994,0.320193142637994,False
241,3,39,114.26757234033055,0.3264787715856546,False
197,3,40,121.9887233601455,0.3485392026296315,False
235,3,41,135.04765671888785,0.385850440051242,False
243,3,42,127.38535885041266,0.3639581608648728,False
198,3,43,125.01298789930915,0.35717995828299826,False
228,3,44,127.308366259507,0.3637381820381133,False
211,3,45,135.44998850664544,0.3869999594218448,False
280,3,46,148.97752513069233,0.42565006328897664,False
219,3,47,143.59792547846757,0.41027977887574013,False
215,3,48,141.95567188020982,0.405587625831704,False
287,3,49,144.01911196813697,0.41148316882215635,False
281,3,50,150.61235551190865,0.43032100714189014,False
274,3,51,89.88640811632695,0.2568183037674251,False
250,3,52,70.62757784409318,0.20179307551869036,False
282,3,53,55.71455122778413,0.15918442889569456,False
233,3,54,93.55828730492118,0.26730938695358697,False
209,3,55,74.71930391872446,0.2134837212123954,False
260,3,56,60.76864517893015,0.17362469703873498,False
248,3,57,102.80634349038544,0.29373240409788165,False
207,3,58,86.452115939078,0.24700604060010192,False
269,3,59,74.84153035708107,0.21383293960071562,False
204,3,60,117.0321661961303,0.3343776110156771,False
221,3,61,102.92485593228955,0.29407101106797834,False
252,3,62,93.37589979460373,0.26678827979167347,False
244,3,63,134.8329539002925,0.3852370034389526,False
245,3,64,123.20795809536637,0.35202273037487775,False
194,3,65,115.05856468302288,0.3287387496624331,False
217,3,66,55.99590566898741,0.15998829871162656,False
268,3,67,70.86399456507313,0.2024685518508378,False
210,3,68,90.7571907859916,0.25930625420242226,False
212,3,69,61.298052282315155,0.1751372887324403,False
266,3,70,75.34892355162131,0.21528263441326526,False
193,3,71,93.88382768034413,0.2682395022933359,False
255,3,72,74.7603955482667,0.21360112586588226,False
208,3,73,86.45601579448585,0.24701718304390152,False
225,3,74,103.41987556793283,0.29548535285581523,False
229,3,75,93.46311387800704,0.2670374628821279,False
223,3,76,103.30744609621681,0.2951641258001939,False
253,3,77,116.98497388910019,0.33424277585543055,False
264,3,78,114.45158263737919,0.327004515280993,False
203,3,79,122.5168586302883,0.35004816051414606,False
265,3,80,134.7702334317895,0.3850578021039567,False
262,3,81,105.67319766320523,0.3019234158564036,False
201,3,82,103.0179851657188,0.2943370945867403,False
220,3,83,106.0141104395743,0.30289745234083454,False
259,3,84,114.83742969677644,0.328106935428651,False
213,3,85,111.70981285534471,0.3191708874889956,False
224,3,86,114.44655029988876,0.326990137174165,False
279,3,87,127.25488751078397,0.36358538561624637,False
227,3,88,124.7969264361093,0.3565626398290594,False
234,3,89,127.4042686976588,0.3640121889987812,False
273,3,90,79.52982617163399,0.2272280702315356,False
277,3,91,75.12653523515736,0.21464723923607618,False
195,3,92,79.16728805087733,0.22619224705009022,False
276,3,93,56.0241082302254,0.16006887745640924,False
238,3,94,50.04583660494628,0.1429881017257987,False
240,3,95,55.66064400420991,0.15903040825999148,False
257,3,96,35.39146443037188,0.10111846777869313,False
226,3,97,25.085721555283815,0.07167348872448394,False
231,3,98,35.31045648954259,0.10088701652380988,False
311,4,5,25.0784622212277,0.07165274777045272,False
324,4,6,79.29665788780866,0.2265618751482157,False
362,4,7,55.85854146419278,0.15959582956291984,False
309,4,8,35.41147952412974,0.10117565375971471,False
290,4,9,24.90240024215581,0.07114971355459374,False
342,4,10,35.36527194483062,0.10104363210721479,False
325,4,11,89.90822372034194,0.2568806340633642,False
323,4,12,70.76902999234848,0.2021972245056225,False
370,4,13,56.05914080377509,0.16016897052169218,False
343,4,14,49.890249291199886,0.14254356655255687,False
306,4,15,55.89126250312141,0.1596893182437033,False
371,4,16,106.11975969089484,0.3031993073385704,False
321,4,17,90.37226535829743,0.25820646728814894,False
380,4,18,79.06061942698324,0.22588747955934527,False
369,4,19,75.09927875765102,0.21456936358761555,False
344,4,20,79.01474483936802,0.22575640931163748,False
305,4,21,125.08835034337216,0.35739527954744327,False
352,4,22,111.56684511137269,0.3187624082286737,False
337,4,23,103.50903988532585,0.29574010804327155,False
289,4,24,100.09015207253232,0.28597185734494074,False
365,4,25,103.1558521480312,0.2947310002426119,False
368,4,26,102.86726776303355,0.29390647344482346,False
330,4,27,99.76760818811769,0.2850503034079015,False
307,4,28,103.09165281306775,0.29454757357495626,False
314,4,29,111.49315675982413,0.3185518700856029,False
326,4,30,124.5821056781603,0.3559488662471948,False
302,4,31,106.19213492302507,0.3034060937119496,False
291,4,32,102.68328919032336,0.2933808203904502,False
340,4,33,106.13989600429562,0.30325683966142203,False
312,4,34,114.5087329613388,0.3271678019176118,False
354,4,35,128.24315900185306,0.3664090183913996,False
292,4,36,114.47792277018956,0.32707977280180317,False
319,4,37,111.57677794457332,0.31879078775153646,False
332,4,38,114.92254137345532,0.32835011164287,False
327,4,39,122.31307562184206,0.34946592335880156,False
336,4,40,134.97966335089993,0.38565617328944757,False
345,4,41,127.2872689103795,0.3636779038989546,False
346,4,42,125.35610969375188,0.3581603062475134,False
375,4,43,127.17946526742442,0.36336989349667176,False
372,4,44,135.04389127023543,0.38583968162673604,False
331,4,45,146.09863038844168,0.41742464990419736,False
335,4,46,143.79694081733874,0.41084839411828544,False
317,4,47,141.04823763364254,0.4029949566076508,False
360,4,48,143.64695847855927,0.4104198731589146,False
295,4,49,149.82321707276884,0.42806632593229854,False
299,4,50,159.89576039785007,0.45684502057124243,False
316,4,51,106.17942634514567,0.30336978349016325,False
301,4,52,90.05881609679507,0.25731089798748213,False
318,4,53,79.4231291795676,0.22692322168887147,False
304,4,54,108.96339806482237,0.3113239882444412,False
367,4,55,93.93779075435258,0.26839368250170503,False
334,4,56,82.64364943369795,0.23612470794521417,False
350,4,57,117.08098188305772,0.33451708440410877,False
358,4,58,103.26665567202042,0.2950475817333923,False
356,4,59,93.17298567169156,0.2662085251663767,False
328,4,60,129.94444078517841,0.37126982338939885,False
376,4,61,117.44710509403559,0.3355631507002671,False
349,4,62,109.22460719437477,0.31207030002823605,False
310,4,63,145.56806334627925,0.41590874409976564,False
297,4,64,133.8595437510427,0.3824558316395767,False
322,4,65,127.92254378669173,0.36549297493783106,False
377,4,66,35.34810475482185,0.100994582993885,False
298,4,67,55.923065753213386,0.1597801846707202,False
374,4,68,79.30251650182338,0.22657861404506585,False
296,4,69,43.417188247251445,0.12404910679687908,False
357,4,70,61.37911374350293,0.17536889290263044,False
320,4,71,83.37994818223214,0.23822841861323765,False
381,4,72,61.11966541422478,0.17462761197666132,False
359,4,73,75.02654345368961,0.2143615484375964,False
338,4,74,93.63238089611755,0.2675210829241998,False
364,4,75,82.68164441879972,0.2362332650433338,False
363,4,76,93.31238419272562,0.2666068066470798,False
339,4,77,108.73128625003399,0.3106608116440236,False
288,4,78,106.26345847108986,0.3036098752737734,False
351,4,79,114.14864193556666,0.32613897043598233,False
333,4,80,126.6904001788741,0.3619725647001888,False
361,4,81,114.34461828587266,0.32669890285422937,False
293,4,82,106.42163857960101,0.3040618184319092,False
379,4,83,102.77892851825662,0.2936540756076516,False
347,4,84,122.58838394135518,0.35025251854167855,False
315,4,85,114.13112962254097,0.32608893525690963,False
308,4,86,112.07341203666834,0.3202097422720003,False
353,4,87,134.68273001148165,0.3848077923366487,False
303,4,88,127.61099246269167,0.3646028283156338,False
341,4,89,124.83655182172807,0.3566758552142772,False
313,4,90,90.15879396794736,0.2575965490422042,False
294,4,91,79.01205094140603,0.22574871246047146,False
373,4,92,74.64144695959136,0.21326127276217835,False
300,4,93,70.74486115189698,0.20212817067714217,False
348,4,94,56.00599711782748,0.1600171314220215,False
355,4,95,49.856203621595014,0.1424462932127741,False
378,4,96,55.9317375639703,0.1598049612723873,False
366,4,97,35.339348098712485,0.10096956397693006,False
329,4,98,25.04476741618604,0.07155647690083056,False
406,5,6,103.00572350356737,0.29430206126700825,False
388,5,7,79.01990253760891,0.22577114559203101,False
404,5,8,55.84044723639572,0.15954413177024793,False
454,5,9,35.43264148145396,0.10123611649371753,False
429,5,10,24.95425201675793,0.0712978614790654,False
434,5,11,111.56295500146796,0.31875129362916815,False
405,5,12,90.16417380374142,0.2576119200013084,False
382,5,13,70.59738025590987,0.20170679669703503,False
453,5,14,55.76401816635551,0.15932576300307186,False
443,5,15,49.871873230658885,0.14249106352348978,False
424,5,16,125.33068143285007,0.35808765407496124,False
410,5,17,106.18550597630257,0.30338715386454984,False
435,5,18,90.1815333312946,0.2576615186504684,False
412,5,19,79.2287867855183,0.22636795771697876,False
459,5,20,75.26349917164893,0.21503856476108268,False
450,5,21,142.074043893794,0.4059258315780375,False
433,5,22,124.91388968611935,0.35689682053669014,False
456,5,23,112.03647399740477,0.3201042050190723,False
466,5,24,102.62356821531075,0.29321018903668394,False
422,5,25,100.15523336191599,0.28615780388231804,False
470,5,26,99.80897984478473,0.2851685081388718,False
393,5,27,103.5268224001457,0.295790915227455,False
421,5,28,111.80988236719767,0.31945680037428575,False
383,5,29,124.9948106954992,0.3571280234160085,False
413,5,30,141.8546387569573,0.4052989597710415,False
441,5,31,102.61662718191904,0.29319035751310424,False
419,5,32,106.02812921858788,0.302937505994358,False
397,5,33,114.80308982267425,0.32800882150460703,False
436,5,34,127.99218068060436,0.3656919374878878,False
460,5,35,143.5602980004629,0.41017227179787696,False
472,5,36,111.4098420207072,0.318313827978601,False
463,5,37,114.83741447671146,0.3281068919427519,False
420,5,38,122.88326719813662,0.3510950421156322,False
387,5,39,134.5844482098103,0.3845269871946324,False
457,5,40,150.02884531187632,0.42865383517514116,False
451,5,41,124.89973150735347,0.3568563685981681,False
452,5,42,127.7359087799912,0.36495973207220866,False
447,5,43,134.48397422860864,0.3842399186826547,False
416,5,44,145.95757975750493,0.417021648109581,False
384,5,45,160.67999187992294,0.4590856819037803,False
399,5,46,142.13434346954568,0.40609811607673946,False
426,5,47,143.87008738522374,0.4110573843080628,False
444,5,48,150.25893810622057,0.42931124314583374,False
390,5,49,159.15592767492546,0.4547312128337341,False
396,5,50,173.9826850464263,0.4970933759050646,False
438,5,51,124.15120162397324,0.3547177118312834,False
474,5,52,111.46896227105258,0.31848274297620954,False
414,5,53,103.25447631430177,0.29501278356917787,False
471,5,54,127.89743528104198,0.36542123635169504,False
407,5,55,114.80874161453296,0.3280249694810232,False
398,5,56,105.98717339841569,0.30282048936763495,False
425,5,57,135.00239314259608,0.3857211155501377,False
411,5,58,122.45980165170535,0.34988514057859804,False
389,5,59,114.41035854490013,0.3268867321619799,False
392,5,60,146.1765475599759,0.4176472703898427,False
465,5,61,135.09428168005678,0.38598365422334613,False
385,5,62,127.37176316127102,0.3639193160395307,False
446,5,63,160.35917791675044,0.45816907059876255,False
409,5,64,150.12917533449337,0.4289404923768853,False
461,5,65,142.91431015748321,0.40832659228342,False
415,5,66,25.008573654620523,0.07145306615556872,False
468,5,67,50.11050594719097,0.14317287127137387,False
442,5,68,75.19853767088209,0.21485296047688954,False
427,5,69,35.3486122609464,0.10099603301135474,False
418,5,70,55.87400674436243,0.15964001607680656,False
395,5,71,79.20783348472841,0.2263080911444907,False
467,5,72,55.882262712452935,0.15966360455659337,False
432,5,73,70.8769012260169,0.20250542802422533,False
464,5,74,89.9871493101308,0.2571061357439652,False
428,5,75,79.10378226568947,0.22601080195318238,False
473,5,76,90.01548926473869,0.25718710704122544,False
448,5,77,106.12056229799981,0.30320160050168166,False
394,5,78,103.47989776668497,0.29565684484882004,False
437,5,79,111.39782164995074,0.31827948406284085,False
403,5,80,125.05441966342816,0.3572983347495422,False
458,5,81,127.21027002099038,0.36345790707652853,False
449,5,82,114.2798196113528,0.32651376378787544,False
408,5,83,105.78222719313794,0.30223492879283825,False
386,5,84,133.54312057162477,0.38155176543074953,False
391,5,85,122.85546140404927,0.35101559699125723,False
400,5,86,115.02429368805038,0.3286408325358986,False
440,5,87,145.67354037611076,0.41621010703611416,False
401,5,88,135.04987520374505,0.3858567785792787,False
455,5,89,126.86441369718608,0.3624697461711366,False
423,5,90,106.1989994660528,0.3034257066916366,False
469,5,91,90.22282167288279,0.25777948533836104,False
445,5,92,78.66903449665503,0.22476866549506955,False
430,5,93,90.25102062454604,0.2578600537700732,False
439,5,94,71.02945431296324,0.20294129397821184,False
417,5,95,55.826006750237426,0.15950287323919224,False
431,5,96,79.24430146835304,0.22641228538133432,False
402,5,97,55.87410632802784,0.15964030060155918,False
462,5,98,35.40146410195911,0.10114703826837092,False
561,6,7,25.05133062579615,0.07157522892791297,False
512,6,8,50.264101370254004,0.14361171532849135,False
481,6,9,74.91206322894796,0.21403446208773338,False
544,6,10,100.3302715932047,0.28665791310456934,False
489,6,11,25.06507739880374,0.07161450542143484,False
529,6,12,35.34088773767225,0.10097396294529855,False
552,6,13,56.1112358478462,0.16031781350177568,False
495,6,14,79.07767021877174,0.2259361961063381,False
494,6,15,102.70974145744458,0.29345639829499925,False
502,6,16,50.044719865653995,0.1429849110421703,False
486,6,17,56.33329069319014,0.16095225590435522,False
507,6,18,70.37155406442623,0.20106157901998614,False
488,6,19,90.57073495735148,0.2587735232741051,False
564,6,20,112.08325005869449,0.3202378509057985,False
527,6,21,75.18317402795277,0.21480906435511224,False
539,6,22,79.61686082503128,0.2274767406648402,False
530,6,23,89.89573479393256,0.2568449514171939,False
538,6,24,106.33726321326691,0.3038207459614904,False
562,6,25,125.82466393621903,0.3594990326277878,False
533,6,26,143.35544592635117,0.40958698016926354,False
476,6,27,127.51796774374282,0.36433704340966705,False
506,6,28,114.69862917265878,0.327710362510532,False
548,6,29,106.57869989430075,0.30451056503636215,False
566,6,30,103.16333117758091,0.29475236889804085,False
542,6,31,141.06103867294493,0.4030315310049261,False
540,6,32,125.19786731241578,0.3577081851670241,False
490,6,33,112.38719123764912,0.3211062542568723,False
521,6,34,102.77622925200754,0.2936463634185227,False
523,6,35,99.799390150723,0.2851411090135291,False
493,6,36,144.6583693714757,0.4133096185094523,False
503,6,37,127.77303607420137,0.3650658100535447,False
550,6,38,114.18011719879944,0.32622889975770597,False
480,6,39,106.35996336302578,0.30388560353093286,False
511,6,40,102.98089536243185,0.2942311237223255,False
534,6,41,150.3411550933793,0.429546148818732,False
543,6,42,134.59075933357724,0.38454501897646304,False
545,6,43,122.14719616309691,0.3489919820575799,False
553,6,44,114.66666415573486,0.32761903389257596,False
557,6,45,111.43031961971283,0.31837233540316123,False
535,6,46,160.02046926152238,0.45720133160317994,False
510,6,47,146.07276680201315,0.41735075394445087,False
518,6,48,134.53173231939456,0.38437637036788547,False
551,6,49,127.02513910382913,0.36292896160950383,False
496,6,50,125.19294386433384,0.35769411817278557,False
485,6,51,79.05937351380071,0.2258839198074664,False
528,6,52,55.77728780458634,0.15936367625440165,False
515,6,53,35.3736115588906,0.10106745957548105,False
526,6,54,74.85992493068517,0.21388549552424763,False
556,6,55,50.09520578126597,0.14312915651246244,False
477,6,56,24.9378931051028,0.0712511217324141,False
516,6,57,79.19799815170167,0.22627999019354772,False
536,6,58,55.98411859614129,0.1599546213613112,False
559,6,59,35.30012749010909,0.10085750509744726,False
508,6,60,90.27266432830305,0.2579218929224279,False
541,6,61,70.30386254439033,0.2008681746808945,False
549,6,62,55.9267271585684,0.15979064582866817,False
504,6,63,106.30982019262957,0.3037423373326662,False
514,6,64,90.4652472359918,0.25847212979053386,False
475,6,65,79.05009841465436,0.2258574195247211,False
555,6,66,105.5485048749059,0.3015671507541023,False
532,6,67,114.30043835543304,0.32657267448406935,False
492,6,68,127.40830950977727,0.3640237341760316,False
519,6,69,103.14282511857338,0.29469378015919107,False
560,6,70,111.67716019744164,0.319077594182567,False
558,6,71,125.18814624359814,0.3576804106852435,False
487,6,72,105.70472008399261,0.30201347991399485,False
499,6,73,114.3699766786277,0.326771355403509,False
531,6,74,127.44255251438206,0.3641215713300886,False
517,6,75,114.82988114075118,0.328085368126153,False
524,6,76,122.13087777118963,0.34894535808163446,False
522,6,77,135.29942203302323,0.3865697695058137,False
478,6,78,126.98279505612543,0.3628079786184843,False
563,6,79,134.88185805811875,0.385376729601376,False
520,6,80,146.06205113823484,0.41732013776283944,False
501,6,81,83.13393268558369,0.2375255172083001,False
525,6,82,93.73145901539091,0.2678041632593192,False
565,6,83,108.96211304018888,0.31132031674556176,False
483,6,84,93.45403926092105,0.2670115354052579,False
498,6,85,103.24583024249647,0.294988080507371,False
505,6,86,116.81652803584308,0.3337615019986072,False
482,6,87,107.97558508508808,0.3085016655016468,False
479,6,88,118.11898528958588,0.33748280836344624,False
547,6,89,129.7897381992521,0.3708278160098781,False
513,6,90,82.73869802721136,0.2363962753498211,False
491,6,91,93.4084479554505,0.2668812745350901,False
