,point_id,x_pos,y_pos,z_pos,x_tol,y_tol,z_tol
81,82,15.324362659730205,-1.6305472659271238,115.56705107437669,50,50,50
82,83,21.330599389894708,109.97607033775469,64.43213832905738,50,50,50
83,84,12.057283457530248,124.36399761678972,85.78033749916008,50,50,50
84,85,52.77049396266572,70.07241081491024,63.09681342604891,50,50,50
85,86,90.71428233987172,132.15447381828295,126.37467388662905,50,50,50
86,87,61.80506696773867,72.08831962324578,158.6158765554935,50,50,50
87,88,118.40983698768285,88.52785831984085,-2.769054814882338,50,50,50
88,89,87.26683158702889,99.32599095742354,133.59956851963298,50,50,50
89,90,-71.63915822494397,159.32932452747465,10.675441098423235,50,50,50
90,91,99.85185754944176,152.42295094947443,-5.547994255333079,50,50,50
91,92,61.83451208801378,113.21447411631239,4.065177202102699,50,50,50
92,93,62.67411869230917,56.41902538042095,-33.59538383443265,50,50,50
93,94,102.9226554812629,-8.568387579829526,10.485668878564958,50,50,50
94,95,120.82678327382014,-0.8346781286166873,3.058110634500921,50,50,50
95,96,50.4466293356557,-11.013828244197008,-4.545331507700236,50,50,50
96,97,35.59998646158446,25.830748766094292,-18.359563846178272,50,50,50
97,98,42.69999842936761,19.941620647046022,41.40099998624015,50,50,50
