,point_id,x_pos,y_pos,z_pos,x_tol,y_tol,z_tol
80,81,239.69026694273344,334.8777439838365,-25.14823975573701,201,201,201
81,82,63.568549118636604,-177.99995230390326,-247.49046799552013,201,201,201
82,83,218.31102981833106,143.1568072710361,155.56298715608742,201,201,201
83,84,-40.85075582351489,-6.093113140864162,-144.8148087780351,201,201,201
84,85,-29.516560654186762,481.14483469519,63.39793281942965,201,201,201
85,86,124.87231016615392,269.9821715243783,97.82721494654137,201,201,201
86,87,292.37096217070115,20.488190535319966,423.401718389984,201,201,201
87,88,49.12267472727187,3.8694434968171265,385.41157297306376,201,201,201
88,89,315.07590504900526,-30.53545320955881,347.57186949096405,201,201,201
89,90,235.23614722228683,-10.863365330025573,73.73413945757609,201,201,201
90,91,67.88718761854493,74.30963569276794,-116.8020233942767,201,201,201
91,92,110.35431292388051,292.190729818262,164.39607578432947,201,201,201
92,93,303.2759120039313,-194.4081837283577,22.62327677451369,201,201,201
93,94,-195.5641801411988,201.5977440000958,-46.54338156728779,201,201,201
94,95,347.7053028385377,-684.7244254700581,129.70938000626728,201,201,201
95,96,7.54819785719382,-247.49918001571535,-38.28566656026114,201,201,201
96,97,-145.4410449687823,-144.31350181207247,-144.3917697834633,201,201,201
97,98,10.72288941205754,-238.82132563596207,187.4970984321222,201,201,201
