,source,target,dist,tol,changed
0,1,70,114.352389427003,0.3267211061141578,False
72,1,71,127.90215497992855,0.365434721205387,False
17,1,72,114.30159498342464,0.3265759791354078,False
65,1,73,123.2494275616193,0.3521412145618021,False
25,1,74,134.79939470386017,0.38514112002249223,False
5,1,75,127.38945257791843,0.36396985722894104,False
42,1,76,135.4480314230695,0.3869943677545967,False
19,1,77,145.9715158054861,0.41706146538873073,False
59,1,78,143.97888267721592,0.4113682279932522,False
30,1,79,149.82952592450997,0.428084351222627,False
7,1,80,160.42825979395545,0.4583664473868293,False
41,1,81,106.24418144625183,0.303554798061052,False
44,1,82,115.23712580985949,0.3292489243003342,False
50,1,83,127.63387891360806,0.3646682181740871,False
43,1,84,115.5186049170195,0.3300531503047069,False
52,1,85,122.77711724766367,0.35079175654891803,False
79,1,86,134.94572468460743,0.3855592056734084,False
13,1,87,127.24316062875435,0.363551880239689,False
87,1,88,134.28084307578354,0.38365954397190477,False
33,1,89,145.9446340809131,0.41698466046291544,False
36,1,90,79.05941685742144,0.2258840436463803,False
29,1,91,90.37996254701714,0.25822845925547966,False
49,1,92,105.83566121792431,0.3023875974320317,False
28,1,93,55.89365494570508,0.15969615379380567,False
53,1,94,70.54405424943145,0.20155443668157247,False
34,1,95,90.28904118688172,0.2579686839460026,False
54,1,96,35.44992288242018,0.10128549192406207,False
4,1,97,55.85748476700807,0.15959281042816678,False
12,1,98,79.0474978619936,0.22584998937441042,False
129,2,3,24.993986207392574,0.071411387735751,False
114,2,4,50.18551204777174,0.14338717441160428,False
156,2,5,74.9805102612597,0.21423002503328423,False
144,2,6,35.48062295581998,0.10137320641773578,False
154,2,7,25.018012703816368,0.07148003486701746,False
131,2,8,35.44445040651075,0.10126985627891925,False
180,2,9,55.867561910486074,0.15962160226609953,False
142,2,10,79.39994769584902,0.22685698887957162,False
112,2,11,55.71677274364863,0.15919077608375193,False
163,2,12,50.19086872364194,0.14340247919949878,False
172,2,13,55.82181303501339,0.15949089119593465,False
173,2,14,70.66912106455555,0.2019117704319232,False
152,2,15,90.14804150005513,0.2575658277059837,False
104,2,16,78.89926565461094,0.22542646879035894,False
155,2,17,75.05491793149658,0.21444261837256634,False
126,2,18,78.65795391124364,0.2247370066802416,False
108,2,19,90.15630383005005,0.2575894343626399,False
135,2,20,106.05556024664443,0.3030158803586664,False
150,2,21,102.94688932334792,0.29413396361260036,False
171,2,22,99.82855007846295,0.28522442309111984,False
189,2,23,103.05176444634347,0.2944336068151662,False
164,2,24,112.11602071983994,0.32033148136434153,False
113,2,25,125.18663886473966,0.3576761038885911,False
137,2,26,125.1635082464215,0.3576100164090038,False
134,2,27,112.023992552418,0.32006854374839466,False
103,2,28,103.33677893505474,0.2952479339094833,False
117,2,29,99.78453787332934,0.28509867393611027,False
160,2,30,103.30966070447474,0.2951704532522329,False
191,2,31,127.56471941153981,0.3644706196007012,False
136,2,32,114.67481841907465,0.3276423317873665,False
105,2,33,106.04676268115423,0.30299074445776847,False
157,2,34,102.9491408938659,0.29414039667109454,False
97,2,35,105.96850017771692,0.3027671373095626,False
106,2,36,133.15601894731557,0.3804457608119862,False
116,2,37,122.98340920229826,0.3513811621218002,False
178,2,38,114.58788244256442,0.3273939432880193,False
110,2,39,112.11561284518437,0.320330316008206,False
115,2,40,114.8937685775943,0.3282679036563398,False
184,2,41,146.19438295469118,0.4176982286594386,False
125,2,42,133.93576193526584,0.38267359787585886,False
188,2,43,127.39747284528129,0.36399277227809096,False
127,2,44,125.06403549063667,0.35732580854101703,False
187,2,45,127.45461628613035,0.36415603924868006,False
118,2,46,160.13785267692717,0.4575367127833432,False
119,2,47,149.7239679672635,0.42778275706509755,False
192,2,48,143.2857257503974,0.4093877796705225,False
166,2,49,141.65364009047042,0.40472467787827887,False
128,2,50,143.4518541748134,0.409862432302218,False
145,2,51,78.86922394862817,0.22534063534641055,False
149,2,52,55.740204580490584,0.15925772418767567,False
183,2,53,35.30918147397763,0.10088337362226857,False
132,2,54,82.75447513628359,0.23644135280341166,False
138,2,55,61.37880362927306,0.1753680068619914,False
153,2,56,43.197267487995084,0.12342076178299924,False
168,2,57,93.60477064958249,0.26744219650710593,False
133,2,58,75.37785509956902,0.2153652959771769,False
130,2,59,61.35556030345823,0.1753015973609915,False
179,2,60,108.66670000365787,0.31047627951521106,False
162,2,61,93.95436543729677,0.26844103873774133,False
165,2,62,82.33063116255923,0.23523037004556172,False
181,2,63,126.93701395589838,0.36267717547759454,False
123,2,64,114.4409113339888,0.32697402584334445,False
101,2,65,106.22069429158917,0.3034876919062151,False
170,2,66,79.1679186251712,0.22619404869089377,False
148,2,67,90.22528196854375,0.2577865147543946,False
167,2,68,105.79317668351429,0.3022662130504307,False
107,2,69,83.23258384901781,0.23780737766961754,False
99,2,70,93.35155686333296,0.2667187285608624,False
146,2,71,109.72380014166828,0.3134965655634065,False
176,2,72,93.34650759785404,0.266704302088354,False
190,2,73,103.02379769746702,0.29435370181997444,False
185,2,74,117.30543403454784,0.33515837625268335,False
161,2,75,109.09742267257384,0.31170691568750114,False
143,2,76,116.55015813659173,0.3330004451588245,False
121,2,77,129.57168681675714,0.37020481207235256,False
175,2,78,127.06165295037465,0.3630332868832617,False
147,2,79,134.17757844266416,0.3833645021688931,False
182,2,80,145.57791906685128,0.4159369033008369,False
141,2,81,102.7600035567043,0.2936000042900121,False
140,2,82,106.50584148621915,0.30430239816029236,False
158,2,83,114.86915321833942,0.32819757405987526,False
109,2,84,112.18125013020841,0.320517851104524,False
159,2,85,114.67586128417577,0.3276453114018815,False
139,2,86,122.04894616039074,0.34871126776974803,False
122,2,87,124.96552263713956,0.3570443432509403,False
98,2,88,127.34299188399513,0.36383711239181515,False
151,2,89,135.19351480866897,0.3862671774422819,False
177,2,90,75.09629001774994,0.21456082433092608,False
102,2,91,78.98845004521978,0.22568128132985937,False
124,2,92,90.1636337902229,0.25761037710557205,False
100,2,93,50.04695023491867,0.14299128352565618,False
186,2,94,55.962116743874574,0.1598917589275207,False
174,2,95,70.485980284326,0.201388511070304,False
120,2,96,25.01298816446782,0.07146567904059445,False
111,2,97,35.365462237848895,0.10104417580154185,False
169,2,98,55.802486457547,0.1594356724042779,False
199,3,4,24.989992515300987,0.07139997718714611,False
261,3,5,49.83771665903677,0.14239347332080696,False
273,3,6,55.78499980161336,0.15938571053118106,False
237,3,7,35.383291447043334,0.10109511639822144,False
276,3,8,25.114139429571036,0.071754682649395,False
242,3,9,35.37879710376732,0.10108227541768965,False
254,3,10,55.848323941950405,0.1595666366428112,False
241,3,11,70.79475076802491,0.20227071243465686,False
281,3,12,55.91044328225849,0.15974412046871322,False
247,3,13,50.13101131868858,0.14323145804590956,False
285,3,14,55.90735110122812,0.159735285665946,False
275,3,15,71.0313982310251,0.20294684802970608,False
267,3,16,90.20925876800365,0.2577407341823385,False
280,3,17,78.84689942016634,0.22527685098065242,False
258,3,18,75.29911211487648,0.2151403160254121,False
240,3,19,79.93800405124904,0.22839429272139702,False
279,3,20,90.49610720642369,0.25856030113286155,False
232,3,21,112.0800388793869,0.32022867610796035,False
234,3,22,103.17553973572207,0.2947872504920322,False
216,3,23,99.98102638302842,0.2856600696668797,False
202,3,24,102.77253608023906,0.29363581149939527,False
255,3,25,111.90902109684238,0.3197400538818913,False
210,3,26,111.75932625353612,0.3193123543381417,False
198,3,27,102.89355410817781,0.2939815772865907,False
213,3,28,100.23347565286434,0.28638135328055664,False
197,3,29,103.25664669693043,0.2950189846622786,False
204,3,30,112.13809742105072,0.3203945576522536,False
212,3,31,114.40740716841825,0.32687829965791454,False
282,3,32,105.91143337641404,0.30260408930910104,False
274,3,33,102.99415676930977,0.29426901345550466,False
193,3,34,105.79686085323304,0.30227673924941667,False
208,3,35,114.1536315982342,0.3261532266147473,False
277,3,36,122.21712874305275,0.3491917894248862,False
248,3,37,114.19222824970691,0.3262635027596067,False
205,3,38,111.69486242141033,0.3191281719643231,False
224,3,39,114.7407432890508,0.3278306885549598,False
196,3,40,122.67180247200235,0.3504908571959037,False
253,3,41,134.8114830910469,0.38517565827090644,False
228,3,42,128.04682333677616,0.36584805935954195,False
215,3,43,125.33970844166035,0.3581134455281891,False
260,3,44,127.04525210495487,0.3629864273258567,False
271,3,45,134.27337685441412,0.38363821191127595,False
244,3,46,150.22913086911848,0.4292260796129596,False
265,3,47,144.04654570270807,0.4115615509193633,False
223,3,48,141.89791703471562,0.40542261199073504,False
214,3,49,143.15742236759914,0.4090211985841448,False
251,3,50,149.7384425716136,0.4278241130766993,False
220,3,51,90.06350929406848,0.2573243071222808,False
226,3,52,70.99265671401446,0.20283615798331806,False
252,3,53,56.04954295729434,0.16014154810372422,False
238,3,54,94.16799056705528,0.2690513962391299,False
283,3,55,75.12964335597466,0.21465611958109082,False
246,3,56,61.530245800389324,0.17580069877081259,False
278,3,57,102.76588916603448,0.2936168203163334,False
268,3,58,87.11299783737286,0.24889427455746543,False
236,3,59,75.02442389309181,0.2143554925502952,False
201,3,60,116.60311343334665,0.3331517460036697,False
203,3,61,102.86947817260481,0.293912788900615,False
194,3,62,93.30758122304843,0.266593083876848,False
218,3,63,134.56151468397528,0.38446146283641425,False
233,3,64,122.26382135497232,0.3493251968848454,False
286,3,65,114.97201877385787,0.32849147564119285,False
229,3,66,55.8212023811398,0.15948914647061643,False
262,3,67,70.89230627356801,0.20254944244491965,False
211,3,68,90.30877722258936,0.25802507261832514,False
287,3,69,61.16640513687967,0.17476115403871875,False
222,3,70,74.95850368488567,0.21416714910204454,False
249,3,71,94.11651194268848,0.26890431445816637,False
245,3,72,75.08134673833133,0.21451812924772684,False
239,3,73,86.39596529819687,0.24684561020079304,False
250,3,74,102.96178964226786,0.29417653595152016,False
219,3,75,93.67214027664522,0.2676346811520069,False
269,3,76,102.8773865707906,0.29393538432355104,False
272,3,77,117.5544795560667,0.3358699348713632,False
221,3,78,114.81360907087803,0.32803887649887387,False
217,3,79,122.2792733089903,0.3493693453240138,False
270,3,80,134.48610206739653,0.38424599822192707,False
230,3,81,106.13669399785329,0.3032476910717697,False
227,3,82,102.9860580217763,0.29424587417730036,False
257,3,83,105.89352214173157,0.3025529143538889,False
206,3,84,113.636741660418,0.3246763982505233,False
235,3,85,112.26219506901036,0.32074912235361847,False
264,3,86,114.70076495608697,0.3277164647487762,False
207,3,87,127.40721971915788,0.3640206204886099,False
195,3,88,124.72859854167028,0.35636741727742377,False
200,3,89,127.37152265774345,0.36391862888660853,False
284,3,90,78.56029917877224,0.224457993164475,False
263,3,91,74.71776457324506,0.2134793230825422,False
243,3,92,79.22378358296898,0.226353662852838,False
209,3,93,55.90061472485878,0.15971603887670424,False
266,3,94,50.133575858557094,0.14323878530253023,False
256,3,95,56.06624453427876,0.16018926689415391,False
259,3,96,35.26227519603701,0.10074935568797573,False
231,3,97,25.002424039532006,0.07143549582709578,False
225,3,98,35.362362347133654,0.10103531897110402,False
350,4,5,24.974403374722886,0.07135543678638519,False
317,4,6,79.55086170519712,0.22728817175479965,False
378,4,7,55.6194142306692,0.15891260890937406,False
293,4,8,35.27010213346106,0.1007717183658829,False
288,4,9,24.889879552919762,0.07111394015749192,False
301,4,10,35.350895020961204,0.10100255518269514,False
338,4,11,90.32088358346138,0.2580596622201249,False
325,4,12,70.5118879677924,0.2014625330215847,False
335,4,13,55.61305348229271,0.15889443534294756,False
372,4,14,50.09650128470914,0.14313285795079747,False
310,4,15,55.8317656689673,0.1595193272923771,False
344,4,16,106.04445966355816,0.3029841644076256,False
361,4,17,90.27284536055444,0.2579224101574215,False
298,4,18,78.72443246532181,0.22492694540238045,False
370,4,19,74.31646436027582,0.21233275106841865,False
292,4,20,78.61917275020382,0.224626203365201,False
337,4,21,125.49976816205866,0.3585707590058951,False
289,4,22,112.0470512704344,0.32013442579855245,False
359,4,23,103.05573447233448,0.2944449497463422,False
368,4,24,99.8029797572539,0.2851513650319837,False
333,4,25,103.31584872386901,0.2951881333072915,False
308,4,26,102.9476915601512,0.29413625571770674,False
328,4,27,100.02689750316553,0.2857911300075074,False
321,4,28,102.70882986515105,0.29345379374564123,False
364,4,29,111.51934627330378,0.3186266972654767,False
307,4,30,124.9427342513707,0.35697923357861716,False
300,4,31,106.1159652009648,0.30318846593898713,False
303,4,32,102.68131759247983,0.2933751872538671,False
375,4,33,106.54533339541837,0.3044152321843191,False
349,4,34,114.35983018902408,0.3267423654337928,False
355,4,35,126.9658021103469,0.3627594273458024,False
380,4,36,114.5987472192569,0.32742498550651983,False
369,4,37,112.02442348783387,0.32006977499241546,False
342,4,38,114.73979459051799,0.3278279779877774,False
294,4,39,122.62868418064086,0.35036766208019193,False
374,4,40,134.3093438313648,0.38374097470050833,False
306,4,41,127.88451578485008,0.3653843235061707,False
312,4,42,125.40538528437256,0.35830109364647095,False
381,4,43,127.39339148518903,0.3639811112494891,False
373,4,44,134.58062258045834,0.3845160568252739,False
363,4,45,145.46187166010702,0.4156053392881988,False
311,4,46,143.71867709297976,0.41062478348173204,False
362,4,47,141.4024390480572,0.4040069606285955,False
320,4,48,144.05666968580562,0.41159047658477776,False
366,4,49,150.3983948152547,0.4297096908779623,False
329,4,50,160.36856086333543,0.4581958790170406,False
316,4,51,106.0861155559687,0.30310318124070396,False
339,4,52,90.08081540134422,0.2573737531420798,False
323,4,53,79.30977271557215,0.22659934608393342,False
331,4,54,109.2631110164887,0.31218031094636134,False
334,4,55,93.46627708719146,0.26704650062247404,False
377,4,56,82.66395397156317,0.2361827209093831,False
315,4,57,117.61834699755606,0.33605241327196894,False
291,4,58,103.63492706625348,0.29609978569587125,False
360,4,59,93.49495714365601,0.2671284436393053,False
297,4,60,130.07290976266017,0.3716368776034342,False
309,4,61,117.77962203409732,0.33651319908144245,False
327,4,62,109.55409283324991,0.31301168754905156,False
318,4,63,145.37055410905077,0.4153444320046848,False
299,4,64,134.7443031535377,0.38498371559614747,False
314,4,65,127.52178209631374,0.3643479415596517,False
379,4,66,35.295718906832114,0.10084490914547924,False
319,4,67,55.712831204219476,0.159179514542751,False
343,4,68,79.21942344657396,0.22634120532052995,False
332,4,69,43.12607064039376,0.12321734222249243,False
352,4,70,61.3270941583053,0.17522026551932407,False
341,4,71,83.02111824393097,0.237203190238596,False
340,4,72,61.15109584078951,0.1747174131936217,False
376,4,73,74.82757791676661,0.21379307548632873,False
336,4,74,93.24741586596511,0.26642118286004796,False
347,4,75,82.45019655177177,0.23557198543647953,False
304,4,76,93.7850943556544,0.2679574070855786,False
322,4,77,108.75902531559986,0.3107400661154839,False
305,4,78,105.94934376744945,0.302712404709893,False
290,4,79,114.48827832702223,0.32710936010644764,False
371,4,80,127.36763949759603,0.36390753414355215,False
346,4,81,114.48115559964687,0.3270890094572107,False
353,4,82,106.2714939548776,0.30363283379842204,False
356,4,83,102.63084575127611,0.29323098199616915,False
330,4,84,122.62183250867182,0.35034808587495764,False
345,4,85,114.53600458416899,0.3272457208384254,False
313,4,86,111.9361267526348,0.31981749861117786,False
302,4,87,135.47732236326942,0.38707805615349417,False
326,4,88,127.07161165760995,0.36306174033193633,False
365,4,89,124.96457353254763,0.35704163152358903,False
358,4,90,90.28125305056533,0.25794643212840074,False
324,4,91,79.00770868344088,0.22573630600939057,False
296,4,92,74.88043214393281,0.21394408756092617,False
367,4,93,70.65679324120482,0.20187654808019703,False
354,4,94,56.17920639053684,0.16051201504843632,False
357,4,95,50.080794899149716,0.14308798256438232,False
348,4,96,56.05995053265092,0.16017128403271974,False
295,4,97,35.44896552703473,0.10128275662301549,False
351,4,98,24.804927804707706,0.07087122088174043,False
433,5,6,102.55784630642012,0.2930224121578948,False
392,5,7,78.90599576270988,0.22544569767025702,False
459,5,8,55.7758609201474,0.15935959944180053,False
439,5,9,35.33706693077631,0.10096304635438563,False
470,5,10,24.943960375612097,0.0712684567906654,False
466,5,11,111.90318048221377,0.3197233664118576,False
460,5,12,90.360640490893,0.2581732533819434,False
456,5,13,70.77314772736666,0.202208989462582,False
465,5,14,55.97145953730675,0.1599184526225073,False
443,5,15,49.843894234428326,0.14241112353585839,False
464,5,16,124.91492308881425,0.3568997731157594,False
457,5,17,106.07552608041294,0.30307292559686405,False
420,5,18,90.001307841906,0.25714658869108525,False
430,5,19,79.15253617744557,0.22615009884112813,False
469,5,20,75.13596494607421,0.2146741812667283,False
431,5,21,141.26406990771648,0.40361162023552877,False
455,5,22,125.23892616125366,0.35782549616135756,False
437,5,23,111.59741498337608,0.3188497507183651,False
387,5,24,103.02538173650497,0.2943582276457067,False
417,5,25,100.14773133068893,0.2861363695078123,False
409,5,26,100.36200798735577,0.28674858851461604,False
444,5,27,103.61058114622578,0.29603022592575473,False
423,5,28,111.24397127315817,0.3178399115665107,False
390,5,29,125.43674277453587,0.3583906864737172,False
451,5,30,140.925789963141,0.40264510612750054,False
427,5,31,103.20339344889219,0.29486683252806944,False
405,5,32,106.10461259718811,0.30315602992884527,False
473,5,33,114.73593741021111,0.3278169574728353,False
467,5,34,127.55455848868569,0.3644415883931272,False
472,5,35,143.4181745160145,0.40976620470757424,False
449,5,36,111.76488091074984,0.3193282247870063,False
389,5,37,114.72083294292966,0.3277738018528943,False
385,5,38,121.97139989911041,0.348489707027664,False
474,5,39,134.88193608618874,0.38537695253871435,False
411,5,40,149.92507063247575,0.42835733609706955,False
426,5,41,124.93485774421714,0.3569567292729143,False
383,5,42,127.24987416569392,0.3635710617734184,False
416,5,43,134.68371653005826,0.3848106109610969,False
414,5,44,146.10481551870882,0.41744232170460716,False
408,5,45,159.86538594890237,0.4567582364331276,False
422,5,46,141.38609030218763,0.4039602499270452,False
412,5,47,143.01333475133296,0.40860951968876075,False
435,5,48,150.06476783654,0.42875647095784186,False
441,5,49,161.427839259015,0.46122238865845205,False
421,5,50,173.12457851674154,0.49464164301214275,False
453,5,51,124.36587559744184,0.35533106602892667,False
432,5,52,112.16649749158184,0.32047570070929104,False
462,5,53,102.89934534074601,0.293998123665026,False
397,5,54,127.3721977176552,0.36392055762917497,False
394,5,55,114.83655519666824,0.3281044368569632,False
448,5,56,105.91069421362035,0.302601977415447,False
410,5,57,135.49029182677535,0.38711511176277,False
458,5,58,121.72552199647845,0.34778719874848,False
401,5,59,114.44733370438807,0.32699237547268967,False
428,5,60,145.5402785899358,0.41582935908322927,False
452,5,61,134.5949951343761,0.38455712126421765,False
391,5,62,126.82575092104135,0.3623592810986467,False
406,5,63,160.30194531292042,0.45800554887680434,False
400,5,64,149.7313258018913,0.42780377944932796,False
447,5,65,143.64983961642002,0.4104281049812092,False
425,5,66,25.00000775740312,0.07142859216400847,False
454,5,67,50.08676367584491,0.14310503621174178,False
471,5,68,75.06478191515046,0.21447080118244236,False
445,5,69,35.27225703872979,0.10077787523795614,False
402,5,70,55.864199193711826,0.15961199450407954,False
399,5,71,79.38204395447424,0.2268058353338096,False
442,5,72,55.82521599489908,0.15950061393827072,False
396,5,73,71.08120161899443,0.20308914342105827,False
382,5,74,90.14091145799968,0.2575454561576613,False
384,5,75,79.27162043938863,0.22649033958273204,False
468,5,76,90.05859149047517,0.2573102562551524,False
424,5,77,105.89212731827473,0.3025489291440919,False
413,5,78,102.6850014620579,0.2933857125953082,False
395,5,79,111.69197666777228,0.3191199269540936,False
440,5,80,124.89800131810665,0.3568514252004189,False
419,5,81,127.35639757823087,0.36387541437457976,False
434,5,82,114.84565216539872,0.32813042819567334,False
463,5,83,106.11777719320214,0.3031936430595617,False
386,5,84,134.5094898295418,0.3843128203981485,False
461,5,85,121.9952484405102,0.3485578457160149,False
403,5,86,114.11475953180614,0.3260421635700313,False
446,5,87,145.3947749367441,0.4154136343681389,False
404,5,88,135.3236593134886,0.3866390188771869,False
436,5,89,127.61264840047515,0.36460755956634905,False
415,5,90,105.90200393300708,0.30257714804276287,False
438,5,91,90.37300254751035,0.25820857354300086,False
407,5,92,79.79639619692159,0.2279896988599819,False
393,5,93,89.75845332322872,0.256452718651599,False
429,5,94,70.44000464017897,0.20125715208965392,False
450,5,95,55.72182789420627,0.15920521937077062,False
388,5,96,78.91397301838408,0.22546848982887036,False
398,5,97,56.12215995962685,0.16034902524909614,False
418,5,98,35.33836874489571,0.10096676582322381,False
481,6,7,24.911962554539418,0.0711770344465719,False
489,6,8,49.6843958583968,0.14195541389916821,False
487,6,9,75.02132093950043,0.21434662696878287,False
547,6,10,99.46705336379088,0.2841915753555709,False
550,6,11,24.913668930024688,0.07118190980500373,False
476,6,12,35.35017407303134,0.10100049533150818,False
527,6,13,56.069609924550036,0.16019888229473667,False
559,6,14,79.03874792618541,0.2258249895583156,False
482,6,15,103.52156237599458,0.2957758865873238,False
492,6,16,50.04390877154531,0.14298259363047752,False
561,6,17,55.82330220952913,0.15949514598018025,False
509,6,18,70.50681186586411,0.20144802987350818,False
485,6,19,90.00165674104166,0.25714758554573863,False
537,6,20,111.85812930114477,0.3195946487542348,False
507,6,21,75.01059770648216,0.21431598916077202,False
545,6,22,79.2534139066059,0.2264383209186789,False
475,6,23,89.66124365892409,0.25617497675914064,False
522,6,24,106.38949617268626,0.3039699829854181,False
486,6,25,125.1827271789609,0.3576649276437324,False
530,6,26,143.92503150261322,0.41121436749746454,False
513,6,27,127.49830425498928,0.364280862014352,False
477,6,28,115.05068283477276,0.32871623009645456,False
552,6,29,105.8706189699571,0.30248747672155635,False
520,6,30,102.88362486094266,0.2939532080093433,False
528,6,31,141.19830737377325,0.4034237272851632,False
502,6,32,124.95095975558864,0.3570027350187699,False
524,6,33,111.3407242273026,0.3181163485728232,False
525,6,34,102.96742105369032,0.2941926256981197,False
506,6,35,100.27849034464244,0.28650996668306467,False
519,6,36,143.09499144389372,0.40884282451998255,False
483,6,37,127.41746309035055,0.3640498872628608,False
514,6,38,114.35871776032624,0.32673918706614824,False
536,6,39,106.01283619340495,0.30289381163756635,False
558,6,40,103.04974103059389,0.2944278256274259,False
500,6,41,150.1216219563197,0.42891891129682075,False
490,6,42,134.79767258012072,0.38513619966904933,False
523,6,43,122.49299283067005,0.34997997251660057,False
498,6,44,115.0150550143749,0.32861443632592513,False
480,6,45,111.38410291406343,0.3182402876753754,False
540,6,46,160.04253303099935,0.457264370943282,False
563,6,47,145.9035164916297,0.41686718163874104,False
511,6,48,134.11485864958846,0.38318530276368934,False
526,6,49,127.0471874039502,0.362991956751447,False
549,6,50,124.28261239045695,0.35509317115658484,False
546,6,51,79.19987297799355,0.22628534683998883,False
510,6,52,55.65996871192195,0.15902847885349305,False
538,6,53,35.35712171380674,0.10102034573332659,False
539,6,54,75.30699593757446,0.2151628412326701,False
499,6,55,50.11770630641809,0.14319344372589704,False
516,6,56,25.052848373097355,0.07157956534868681,False
517,6,57,78.90283672430822,0.22543667184643282,False
551,6,58,55.82932751086311,0.15951236112650446,False
557,6,59,35.360909021425066,0.10103116661201968,False
543,6,60,90.60298551417213,0.2588656677203212,False
564,6,61,71.05458341100989,0.20301309139976634,False
495,6,62,55.94297577797577,0.15983707045461787,False
496,6,63,105.94079040172052,0.3026879665225849,False
508,6,64,90.11083878725701,0.2574595342429721,False
548,6,65,78.99742592451696,0.22570692669876696,False
560,6,66,106.2257043747928,0.3035020064293677,False
501,6,67,114.96357025988233,0.32846733703031694,False
504,6,68,127.15182688087796,0.36329092667954693,False
515,6,69,102.88392528470092,0.29395406636292115,False
533,6,70,111.88578581294168,0.31967366735778846,False
566,6,71,124.69949243549561,0.35628425697573074,False
544,6,72,106.4989598067967,0.3042827362194786,False
535,6,73,114.16666010104794,0.3261904509077564,False
478,6,74,127.48753741760753,0.3642500996224479,False
556,6,75,114.39240074083312,0.326835424151386,False
521,6,76,122.77519700001683,0.3507862701271797,False
542,6,77,134.9285306358949,0.3855100798209265,False
505,6,78,127.79639195789063,0.3651325411484651,False
541,6,79,134.43866766062433,0.38411047134814563,False
503,6,80,145.91378621875506,0.4168965237156552,False
493,6,81,82.95934610275368,0.23702669841019075,False
553,6,82,94.18636269141612,0.2691038880219682,False
554,6,83,109.18195937265591,0.31194844911147634,False
532,6,84,93.30804735320632,0.2665944156772725,False
488,6,85,103.006485740953,0.29430423908806647,False
479,6,86,117.08174136730659,0.3345192543590622,False
531,6,87,108.97851400573416,0.31136717664618246,False
491,6,88,117.18211271526653,0.3348060296332122,False
497,6,89,129.40873884722467,0.3697392464544283,False
562,6,90,82.49698862349466,0.23570567706729967,False
555,6,91,93.27456285468652,0.26649874568341503,False
