,point_id,x_pos,y_pos,z_pos,x_tol,y_tol,z_tol
35,36,91.66230542258296,106.70869584670852,30.307409705488435,10,10,10
36,37,68.10914446262234,111.14342592744939,51.246975611130814,10,10,10
37,38,60.73123507660948,100.587556022656,52.299944612623634,10,10,10
38,39,36.995156794678415,72.88210639640532,57.94439307692361,10,10,10
39,40,16.239369730231033,111.68196162572535,52.209503502506024,10,10,10
40,41,105.43435426583267,113.34938825116025,89.63356605697298,10,10,10
41,42,66.92565386840647,108.22622543299435,71.7818047944885,10,10,10
42,43,55.410045186133424,101.42696512682924,84.3024378939844,10,10,10
43,44,32.86198576899184,94.44655414902492,58.504562306541374,10,10,10
44,45,9.880237626331859,92.1410864456756,65.19477062959763,10,10,10
45,46,111.19059481156768,119.93866915662667,98.0405885928823,10,10,10
46,47,78.31468068516745,81.3830974985471,108.25680767948627,10,10,10
47,48,43.32190943382075,111.37345159580391,103.23844109005442,10,10,10
48,49,30.05795551122943,118.74018318034847,106.61087104087804,10,10,10
49,50,-2.0928008033499164,105.26966462307189,94.58916913259215,10,10,10
50,51,24.423109477778166,66.05877809442903,5.96866112343916,10,10,10
51,52,-10.436499045099302,54.784093434719395,6.265814169081313,10,10,10
52,53,11.592540026335952,20.36610936129741,-11.431094324940137,10,10,10
53,54,8.210864318187511,81.25919211437323,30.179815767483362,10,10,10
54,55,1.5742025813618301,36.66841041818117,21.018575365770847,10,10,10
55,56,-11.720989254635157,29.343320702874436,36.23550377541783,10,10,10
56,57,-0.17312458238896833,71.47004442561227,51.78029555722243,10,10,10
57,58,6.332642980554766,45.169289974668885,54.39195317367208,10,10,10
58,59,-4.579783041006722,27.15302413671356,50.30434476046163,10,10,10
59,60,-2.0658812125532027,68.56013730245289,62.7602458959736,10,10,10
60,61,-12.856667555165703,40.571335409083076,51.606395791647984,10,10,10
61,62,7.999761376506998,5.353640319522739,64.51154919332048,10,10,10
62,63,-4.032390485091754,52.602363127415316,115.6219969258269,10,10,10
63,64,-20.26084347259511,55.95170725288361,113.63295970483541,10,10,10
64,65,8.703190607002224,13.122856142118183,100.61868128599781,10,10,10
65,66,112.40015409700149,8.756684152169836,-21.244096374165103,10,10,10
66,67,79.22758147008295,44.64595691374167,9.948088943377616,10,10,10
67,68,104.54215095022937,78.41812378553031,-7.191680352017032,10,10,10
68,69,90.8282858996238,24.148185031114007,15.781565178639475,10,10,10
69,70,91.6978435419015,42.200976062881736,13.744973772046114,10,10,10
70,71,103.37949154279494,75.71735058828749,31.313824531227525,10,10,10
71,72,84.07813335488319,31.556935029942945,35.796125300511264,10,10,10
72,73,94.7324817839281,50.67558879750466,51.9373357099152,10,10,10
73,74,93.20123559271495,78.92421579641554,54.54883200366538,10,10,10
74,75,108.03324539546928,34.149400375557335,61.164090685663815,10,10,10
75,76,95.20939606239602,48.155606831274994,85.72752498964529,10,10,10
76,77,96.10961607864553,101.87560596812958,47.05587315801024,10,10,10
77,78,112.96645347792003,27.737150826909186,103.53760766092567,10,10,10
78,79,126.2020068178146,34.61419236353656,98.58110443140248,10,10,10
79,80,111.23360661324708,97.37092557425888,75.52952278002056,10,10,10
80,81,9.573204071422639,17.256176723606124,99.29160074966667,10,10,10
81,82,53.093017974816554,17.289987920200105,113.02856568437072,10,10,10
82,83,78.24198157245446,36.99337658012146,98.3978889949156,10,10,10
83,84,37.51865542662255,55.54676113045194,95.26246243885556,10,10,10
84,85,33.13581605638245,31.188180982180317,101.12974926624562,10,10,10
85,86,78.97226928244021,42.594533409179114,99.44370186775606,10,10,10
86,87,30.98048925765639,76.02856068208641,117.9650743244654,10,10,10
87,88,45.26604627198023,57.07929189942553,93.40176343711818,10,10,10
88,89,88.66945881318907,90.05539962560614,99.79295171417299,10,10,10
89,90,14.461529793554933,73.29319793681975,-11.165037885328866,10,10,10
90,91,59.80093733883266,74.83510611925612,1.8282915953199868,10,10,10
91,92,76.60230972249236,80.20321607611916,-10.523109797143057,10,10,10
92,93,4.930934143250724,54.90275970717836,-4.177421387934651,10,10,10
93,94,37.51765767524306,52.8499731982457,-1.4786655637001636,10,10,10
94,95,86.54357696424103,42.337214765125495,0.23663535352567724,10,10,10
95,96,25.112390342595553,6.522955216154816,12.989762712191464,10,10,10
96,97,44.95702139100264,23.14520750614716,23.132086720990607,10,10,10
97,98,88.6529877694984,25.69360915570702,10.265390027135904,10,10,10
