,point_id,x_pos,y_pos,z_pos,x_tol,y_tol,z_tol
72,73,12.914142374518008,74.90872862246104,173.55788245705412,201,201,201
73,74,-124.20090998054957,19.809312031799806,-267.8227334070131,201,201,201
74,75,-114.80625431155684,190.55905428864412,159.01374176586097,201,201,201
75,76,-51.77380096910426,153.1104442585251,-78.36774732213121,201,201,201
76,77,244.5442551828659,186.32380969640678,-36.69693549769856,201,201,201
77,78,-134.16875566464373,325.003912184311,286.65962105867027,201,201,201
78,79,121.95313890138654,-6.336638305223872,11.663908482547555,201,201,201
79,80,144.1164119925624,411.6494617393321,260.9673026310725,201,201,201
80,81,27.031587798556572,-179.41280717451878,-138.52377096422612,201,201,201
81,82,-163.8522531231763,-58.03317111529262,-385.66631835566,201,201,201
82,83,268.2430599587294,-50.70813600775381,116.05844095322182,201,201,201
83,84,-215.0654750083495,-178.5068262862477,-27.093135508316692,201,201,201
84,85,-223.321011193508,-191.3283522891322,232.78509258991605,201,201,201
85,86,-229.21556021962027,81.21188576950932,133.33564139499737,201,201,201
86,87,149.4523679478429,400.9018797049204,-5.632908911153891,201,201,201
87,88,-40.608102392927805,135.28716460404158,-69.69372235801154,201,201,201
88,89,-105.30229242614683,79.93598260125493,-154.42738848376123,201,201,201
89,90,0.3789373659877171,363.717450218802,-73.9395521979185,201,201,201
90,91,67.09738160385572,240.6418968249269,32.279778808907345,201,201,201
91,92,402.79459208430006,-132.84358325471496,-274.42023788426627,201,201,201
92,93,-70.13093612621911,363.2641990423815,105.58484925774083,201,201,201
93,94,-45.903011547333975,249.9795977075253,-113.55186401053533,201,201,201
94,95,-143.10841598324674,154.0788207320162,180.33290346484262,201,201,201
95,96,458.50112435343453,293.1103336863732,273.6080884410746,201,201,201
96,97,195.9722748844395,244.5289004092349,45.708859139599696,201,201,201
97,98,-258.82154958446813,-36.48945774377693,-89.98301866552387,201,201,201
