,point_id,x_pos,y_pos,z_pos,x_tol,y_tol,z_tol
50,51,55.96491023787356,39.224819471286644,140.63907183415992,201,201,201
51,52,-159.95031372286257,141.46756764294372,-58.329376689835975,201,201,201
52,53,-102.43026619653652,317.19977300960613,-126.78277921501882,201,201,201
53,54,-102.08812095142807,123.45313194188982,-250.22320511054517,201,201,201
54,55,-2.488742322500469,-226.3155400051686,313.0446313851995,201,201,201
55,56,-113.26610000737656,187.05520650634497,163.69940281801507,201,201,201
56,57,56.893442148459386,167.396174949699,221.751847560756,201,201,201
57,58,114.09089999835719,-74.62123968781773,243.77253019067973,201,201,201
58,59,320.2324545719493,-30.96296495876976,-182.01368399169522,201,201,201
59,60,-6.6159781085824925,206.73887521750862,62.32987283127348,201,201,201
60,61,-120.6418356985538,648.6589373900142,-20.094946832654188,201,201,201
61,62,271.1723153882785,-113.36282870916884,76.79514920226455,201,201,201
62,63,314.8576053712804,200.43298711742898,243.59499737361588,201,201,201
63,64,28.94486901247882,183.86589671725017,31.154394418284966,201,201,201
64,65,-235.87697939356195,116.72143349512275,145.9865792857563,201,201,201
65,66,-72.83198276031001,29.927050192491237,196.62674507893314,201,201,201
66,67,20.69492641547511,67.50262401468012,237.89161399715317,201,201,201
67,68,-225.83852485968828,-166.2648857187261,132.98985322289928,201,201,201
68,69,-234.53159818918596,-158.31629057759667,-48.315963355753055,201,201,201
69,70,295.6662208107127,5.279952902975111,62.164913407394224,201,201,201
70,71,-203.54342041564462,286.75148569448663,76.09137813233039,201,201,201
71,72,185.55939955181736,132.2344862276281,78.31179656967493,201,201,201
72,73,145.09283354406355,-187.90496545633988,160.2241473905356,201,201,201
73,74,127.27293423110044,171.42050537296663,441.33615522172124,201,201,201
74,75,174.38241447774843,-158.6109134135594,68.26271976889463,201,201,201
75,76,72.84775520477388,217.092846826667,-78.09475217689754,201,201,201
76,77,385.21455623034274,364.9655382559271,-218.49645608028612,201,201,201
77,78,205.01324360808425,-143.79086715797365,144.55705220412017,201,201,201
78,79,-48.88927833123762,183.71207981601606,87.67780621064301,201,201,201
79,80,-204.73542246547316,22.369470245482916,441.8227653437521,201,201,201
80,81,-61.25681041558779,4.628130518983017,324.3558985399178,201,201,201
81,82,-84.32625885839533,99.67375881992706,382.49968749559434,201,201,201
82,83,424.12789395150264,-3.277165515842384,-15.215424207517572,201,201,201
83,84,-85.66935790107954,71.10523194280161,288.5260177577028,201,201,201
84,85,-245.18669213908834,323.4953276468717,78.60305568784374,201,201,201
85,86,142.76723153906505,102.55452687828111,142.39266729226335,201,201,201
86,87,-142.96878703776076,-137.29889510712138,234.64187996673033,201,201,201
87,88,-64.18383984937458,155.33904977709932,-47.662305138031854,201,201,201
88,89,41.99237746317721,129.02412955403253,47.38804006620166,201,201,201
89,90,126.70700065680532,-162.43139986437518,345.5294882531435,201,201,201
90,91,-45.4886963810325,-76.77424223205816,235.3814590131036,201,201,201
91,92,0.4594046542863879,-179.36389737969222,136.83701008982467,201,201,201
92,93,175.9871529619372,-438.4757100984488,64.46267378046765,201,201,201
93,94,1.9195315645365483,80.69871971289949,58.225498489916276,201,201,201
94,95,-245.3335792938139,-262.7841164563217,6.63186642405614,201,201,201
95,96,13.996209350748726,-121.18893285775931,61.63215758759015,201,201,201
96,97,31.081960458102376,-252.5849406177387,-26.428041962343425,201,201,201
97,98,227.20822140581055,97.01494655059095,-155.6295344305913,201,201,201
